"No","User Name","Review Count","Review Time","Rating","Review Text"
"320.","Okti nur Alfiyah","8","2025-01-05","4","Hotel ini staf nya super duper ramah-ramah makanan oke kebersihan oke lain lain oke kemaren kesalahanku milih kamar yang bisa untuk merokok ku kira kamarnya tidak pengap dengan asap rokok atau ada ruang balkon outdoor bagi perokok. tidak rekomendasi untuk milih kamar yg bisa merokok di hotel ini yang membawa anak atau istri yang tidak begitu suka bau asap rokok , masih mending pak suami yang mengalah keluar untuk merokok 🥹 asap rokok di dalam terlalu kuat banget sampe sesak di dada tidur pun pikirannya pengen cepet keluar kamar. minta tolong sekali untuk cs nya jangan tawarin kamar bisa merokok bagi yg membawa keluarga kecil , demi apa kasian karna bau asapnya sangat kuat 🥲 lainnya oke banget puas 🙏🏻"
"321.","nio olive","1","2025-01-05","5","Hotel nya nyaman bersih dan pelayanan nya ramah dan bagus.. Lokasi nya strategis dekat dgn pusat kota semarang..kamar nya bersih..kalo pas liburan ke semarang pasti pingin nya ke hotel ini lagi.. Recomended bgt pokok nya.."
"322.","Jabrix Steel","1","2025-04-05","5","Hotel terbaik disemarang, makanan enakkk, pelayanan sangat ramah terutama dipelayanan FB team. Thank you holiday inn"
"323.","Sheptian","53","2024-01-05","5","Untuk kamar kebetulan saya dapet yang standart smoking di nomor 1409. Kamarnya cukup luas, bersih, nyaman, dan lengkap (bisa cek videonya), dapet view kota semarang juga dari lantai 14. Minus cuma di air panas.nya agak lama, dan wastafel agak buntu, tolong diperiksa. Untuk kamar saya kasih nilai 8.2 Untuk menu breakfast menurut saya cukup beragam dan enak, resto cukup luas karena bisa ditambahkan dengan meeting room apabila kapasitasnya overload, dan ada smoking area juga. Resto buka sampai pukul 21.00 WIB. Untuk breakfast dan resto saya kasih nilai 8 Untuk Fasum, ada ruang fitness dan mushola, namun tidak ada kolam renang, jadi menurut saya kurang cocok untuk liburan bersama keluarga dan anak-anak. Untuk fasum saya kasih nilai 6.8 Untuk lokasi cukup strategis ... dekat dengan indomart dan kuliner di Simpang 5, jalan kaki hanya sekitar 2 menit. Kemudian ke pusat oleh-oleh Bandeng Juwana di Jl. Pandanaran hanya 1.7 km atau sekitar 5 menit dengan kendaraan, dan 20 menitan kalau mau jalan kaki (kali aja pengen jalan sehat.. hehe) Untuk lokasi saya kasih nilai 8.5 Layanan cukup ramah dan responsif, baik melalui telepon atau bertatap muka secara langsung. Kinerja Housekeeping juga cukup baik. Untuk layanan saya kasih nilai 8.5 Kesimpulan : Menurut saya hotel ini merupakan City Hotel ⭐⭐⭐ yang cukup recomended untuk perjalanan bisnis, dan bukan untuk liburan keluarga. Dengan harga yang sepadan, dan lokasi yang sangat strategis. Overall untuk hotel ini saya kasih nilai 8. Excellent 👌"
"324.","Helena Panggabean","1","2025-01-05","5","2 minggu sekali ada compliment pizza dari hotel. Sarapan cukup. Overall nyaman, hampir 5 bulan menginap di sini terasa dirumah, suasana kamar homey. Kalau ada kerjaan ke semarang mungkin akan pilih Holiday lagi."
"325.","intancennie","1185","2024-01-05","4","Hotel yg disini memang cukup kecil tapi nyaman. Akses ke lobbynya harus melalu lift dulu. Untuk parkirannya pun sepertinya tidak terlalu kuas. Jika sesang ramai agak riweh keluar masuk mobilnya. Tapi satpamnya selalu standby jadi akses keluar masuknya tetap lancar. Buat kamarnya saya dapat di lantai6. Kecil tapi nyaman dan bersih. Servicenya pun oke. Seperti peralatan mandi dan tissu juga tersedia lebih dari cukup. Tapi hotel ini tidak ada fasilitas kolam renang. Tempat fitnessnya ada dibuka 24 jam. Bebas mau olahraga kapan saja. Cukup lengkap juga alatnya. Fitness disini pun cukup nyaman. Untuk breakfastnya juga include dengan buffet breakfast. Sudah open dari 5.30-10.00 pagi. Buat pilihan menunya tidak terlalu banyak tapi masih oke. Rasa makanannya pun tidak mengecewakan. Per hari menunya berbeda da. Lumayan lengkap dari buah, sampai dessert ada semua.menunya campur antara western dan indonesian food ya. Katena hotelnya ini tidak besar ketika weekend dan musim liburan pengunjunganya ramai sekali jadi sampai di buka tambahan tuangn makannya di ruang meeting mereka. Dan ada tambahan menu gerobaknya. Kebetulan pas saya keisni ada omelete, waffle dan menu mie or bihun kuahnya. Ini ketika weekend dan tgl merah. Sesuah hari biasanya (weekday) tidak ada menu teraebut. Kueang tahu juga apakah di weekend atau hari besar saja atau bagaimana. Yg pasti reccomended hotelnya bisa repeat nginap disini lagi."
"326.","Reza Octavia","5","2025-07-05","5","Kamar bersih, suasana nyaman, menu breakfast jg mantab"
"327.","19. Kalina Zocha Phang","2","2025-01-05","5","Karena ada tugas dari kantor, hotel ini letaknya sangat strategis dan cenderung dekat, sehingga memudahkan. Untuk fasilitas hotel sangat lengkap, kamarnya nyaman, dan semua berfungsi dengan baik. Makanan yang disediakan juga berbagai macam, semuanya enak"
"328.","Senja Rinjani","17","2025-01-05","5","Hotel tengah kota sangat nyaman dekat ke pusat kota dan ke tempat wisata maupun kuliner dan oleh², staf hotel ramah², ruangan sangat nyaman, bersih, fasilitaas yg disediakan juga sangat memuaskan"
"329.","eni flora","1","2025-01-05","5","Hotel yg bersih..pelayanan yg ramah crewnya dan utk sarapannya ..variannya cukup lengkap.cocok utk lidah sy sebagai orang padang..."
"330.","Nino Darmoko Putra","10","2025-01-05","5","Salah satu rekomendasi hotel tengah kota yang memudahkan saya untuk ke mana-mana Bahkan jalan kaki ke pusat kuliner simpang lima Semua staff ramah dan sangat membantu selama saya Stay disini See you next trip"
"331.","Yeni Mustofa","8","2025-07-05","5","Recomended kalau utk menginap disini, lokasi sangat strategis."
"332.","Bob Bonang","11","2025-07-05","5","Suka dgn hotel ini, harga bersahabat dan nyaman."
"333.","Erna Irawati","22","2025-01-05","5","Roomnya cukup nyaman n spacious. Bersih, amenities lengkap. Lokasi strategis. Jenis makanan ketika breakfast cukup banyak dan bervariasi. Rasanya so so. Thanks Holiday Inn Semarang!"
"334.","kama raditya","16","2025-01-05","5","Hotel dekat simpang lima, tinggal jalan kaki sebentar. Pelayanan ramah, proses check in dan check out cepat. Kamar cukup luas dan bersih. Sarapan nya cukup."
"335.","rama irianto","1","2025-07-05","4","Hotel ok, kamar ok, lokasi ok hanya parkiran kurang luas."
"336.","Van De Levine","4","2025-01-05","5","Saya baru-baru ini menginap di Holiday Inn Express, dan pengalaman saya sangat memuaskan. Dari saat saya tiba, staf menyambut saya dengan ramah dan profesional, memastikan semua kebutuhan saya terpenuhi. Kamar yang saya tempati bersih, luas, dan dilengkapi dengan fasilitas modern yang memadai, termasuk tempat tidur yang nyaman dan pemandangan indah"
"337.","Byy 31","2","2025-06-05","5","Hotelnya besar dan banyak staff yang cukup ramah dan pastinya kamar yang sangat bagus"
"338.","toryusen郑","27","2025-03-05","4","Tempat bagus, room bersih juga. Di lobby ada sudut dimana ada spot bagus untuk foto. Keluhannya cm di parkir sih."
"339.","Endro Sulistyanto","395","2024-01-05","4","menginap tanggal 16-17 des 2023 dapet kamar 0701, menurutku letak hotelnya strategis banget karena deket pusat kota. paginya mau cfd di simpang 5 tinggal jalan kaki aja, utk staf cukup ramah dan baik. kamarnya pun cukup bersih dan besar. hanya saja tempat parkirannya yg cukup kecil sehingga slot parkirnya pun sedikit sekali. utk sarapannya pun cukup enak dan banyak variannya"
"340.","OKTAVIA P. RAHMAHDANI","1","2025-01-05","5","Ambil 2 kamar dengan connecting door, semua ok tdk ada masalah...petugas tiap bagian ramah , terutama yg mengatur parkir mobil sangat membantu sekali...sarapan meskipun tdk banyak varian ttp cukup memuaskan nasi goreng ,nasi rumahan, bubur sumsum nya enak"
"341.","Joseph Samuel","786","2024-01-05","5","Lokasi strategis, mau jalan kaki cari makanan ke Simpang 5, cukup 10 menit. Kamar bagus, karpet bersih, kasur bersih dan nyaman. Sayangnya tidak ada bel boy/porter yang membantu membawa barang ke kamar."
"342.","Yos Ardiansyah","14","2025-01-05","1","Pesan kamar smoking room, dpt lantai 15. Masuk kamar jam 18 malam, ketika masuk kamar sangat sangat bau dgn asap rokok yg tdk di netralisir, minta dilakukan pembersihan dan dilakukan penyemprotan pewangi serta air purifier, 15 menit kemudian bau menyengat tdk hilang, akhirnya minta pindah room tp tdk tersedia. Akhirnya saya ngalah dgn pindah hotel lain dgn membiarkan kamar yg sdh di booking drpd saya tdk nyaman istirahat dgn bau rokok parah di kamar. Selain itu area akses parkir basement sangat sempit, musti sangat hati2 untuk keluar masuk mobil terutama tuk mobil ukuran besar. Cukup sekali pesan di hotel ini."
"343.","Novie Handriewatti","1","2025-11-05","4","Kamar bersih, so far ok"
"344.","NBA 2013","875","2025-01-05","4","Hotel baru dan bagus di pinggir jalan utama kota Semarang. Sangat dekat dengan simpang lima yang jadi salah satu icon kota Semarang. Dari hotel hanya jalan kaki 5 menit saja sudah sampai di Simpang Lima. Hotelnya sendiri bersih, modern, terlihat cerah dan terasa nyaman. Lobinya terang dengan desain interior minimalis sehingga terasa lega dan terang. Fasilitas hotelnya cukup lengkap. Ada kolam renang, ruang pertemuan, restoran, ruang fitness, dan parkir basement. Kamarnya memang tidak terlalu besar, tetapi cukup nyaman. Tempat tidurnya juga nyaman, tidak terlalu keras dengan linen yang bersih. Kamarnya juga didesain modern minimalis. Dengan fasilitas dalam kamarnya yang lengkap, ada minibar, kulkas, safe deposit box, teko pemanas air dengan compliment kopi, teh dan air mineral. Kamar mandinya juga tidak besar, tapi cukup nyaman karena bersih dan kering dengan toiletris yang memadai. Menu-menu sarapannya juga lengkap, sesuai standar hotel bintang 3+. Ads banyak pilihan menu mulai dari western menu, american menu, oriental menu, hingga local menu. Yang pasti sambal dan kerupuknya selalu ada. Juga teh dan kopinya juga tidak ketinggalan."
"345.","Ajeng Rahma","4","2025-01-05","5","lokasi sangat strategis, karyawannya ramah tamah, kebersihan kamar juga bagus, buat breakfastnya bervariasi, buat price juga masih affordable banget dgn lokasi yg sangat strategis"
"346.","Dhany Ilham Wiraganda","1","2025-06-05","4","Tempat strategis, dekat dari pusat jajanan, kamar oke dan sarapan lengkap"
"347.","Michael Ayogya Putra YL","2","2025-01-05","4","Kamar ok, pelayanan ok, breakfast ok hanya rasa ada yang sedikit asin dan hambar namun overall menginap di holiday inn express semarang merupakan pengalaman yang mengesankan"
"348.","Fitri kurnia","1","2025-02-05","5","Lokasi dekat dengan pusat kota jadi akses mudah kemana², staff nya ramah, ruangan bersih, makanannya jg enak², recommended hotel di semarang 👍"
"349.","galuh sawitri","6","2025-02-05","5","Hotel langganan saya sejak saya kuliah, 12 tahun lalu. Sampe skrg klo ke Semarang sering nya stay disini. Krn harganya terjangkau dan memang nyaman. Lokasi juga mudah dicari."
"350.","Djihan Puspitasari","40","2024-01-05","5","Saya mendapat kamar 702, dengan pemandangan yang indah, sunrise dapat terlihat dari sini. Fasilitas kamar baik, - tempat tidur yg nyaman, dgn 4 bantal, nakas dan lampu tidur - smart tv : Netflix, prime video, YouTube dll - meja belajar, kursi kerja, dan lampu belajar dengan pemandangan yang indah - alat2 elektronik : kulkas, cattle electric, hair dryer - kamar mandi : handuk, toiletries, sandal hotel, dgn tempat sabun sampo isi ulang. Ini merupakan poin plus bagi saya, karena dapat meminimalisasi limbah wadah sabun dan sampo sekali pakai. Lokasinya pun strategis, hanya dengan jalan kaki kita sudah sampai di Simpang Lima, Alun2 Semarang. Hotel ini juga berusaha menerapkan konsep sustainability. Akan tetapi, tempat parkirnya cukup terbatas. Rel gorden pun macet, sehingga sulit untuk membuka dan menutupnya. Shower di kamar ini rusak, sehingga semburan airnya tidak baik. Selain itu dikarenakan kamar ini menghadap ke timur dan berhadapan dengan matahari langsung, dari pagi hingga tengah hari, kamar akan terasa lebih panas, walaupun gorden sudah ditutup. Untuk menu sarapan, standar. Poin plusnya ada mesin kopi otomatis, yang sudah terprogram untuk membuat pesanan kopi yg kita inginkan : espresso, latte, cappucino, dll Semoga kedepannya beberapa problem yang saya sebutkan bisa diatasi. Overall, it's nice experience to stay here."
"351.","Aditya Yudha","3","2025-12-05","5","lokasi strategis, dan tempatnya nyaman"
"352.","Nurindah Kusuma","7","2025-08-05","5","Kamar cukup luas, makanan enak"
"353.","Erik Azarya","5","2025-07-05","5","Value for money dengan lokasi dekat simpang lima dan kamar yang luas dan bersih"
"354.","Arifien M.","1744","2025-01-05","4","Hotel lokasinya ok. Pelayanan baik. Kadang liftnya hanya 1 yang beroperasi. Amenities kamar ok lah. Sayangnya mini fridge di kamar kayaknya rusak, nyala lampurnya tapi sama sekali gak dingin. Jadinya gak bisa menyimpan makanan di dalam, karena taruh makanan di meja kamar cepat sekali disemutin. Huhuhu"
"355.","Choky Rice","228","2024-01-05","5","Lokasi hotelnya cukup strategis, Staffnya cukup membantu, senyum salam sapanya bagus. Untuk menu sarapan lumayan variatif, kopinya juga enak karena pake mesin jadinya bukan kopi uang cuma di hangatkan, makanannya lumayan enak. Area parkirnya tidak cukup luas, namun terbatu dengan free vallet. Kamarnya cukup nyaman, airnya kencang, namun ada keran yang bocor jadi merembes di ulir showernya. Untuk lantai merokoknya fan exhaust gak ada cuma ada ventilasi kamar mandi itu juga fannya bukan yang nempel di plafon jadi bikin pengap, jendela juga tidak bisa dibuka..tv gambarnya tidak cukup jernih, internet lumayan.."
"356.","Rika Kisnarini","7","2025-01-05","5","Baru pertama kali menginap di holiday inn, pelayanan baik, ramah, kamarnya bersih, kamar mandi nyaman, sabun dan shamponya pakai merk terkenal 😄, pas breakfast lumayan lengkap, makanannya enak dan disuguhkan kopi americano dengan mesin terbarunya 😋"
"357.","novan harry234","4","2025-06-05","5","Kamar ckup luas tmpat strategis di pusat kota , wort it si ini 🌻🌻🌻"
"358.","Fitri Oktafiani","2","2025-01-05","5","pengalaman yang menyenangkan, disambut hangat oleh para staff.terdapat egg station yang bisa request macam telur.makanan variatif, mesin kopi okee.sekelas bintang 3 sudah perfect."
"359.","Febriana Nurwinda","4","2025-05-05","5","Roomnya bersih, pelayanannya ramah, sarapannya enak dan tempatnya strategis di simpang lima"
"360.","Farah Ghina","2","2025-01-05","5","Lokasi nya strategis dipusat kota dekat simpang lima. Kamarnya bersih. Menu Breakfast nya lengkap dan enak. Ada gym nya juga"
"361.","Gebe","5","2025-01-05","5","bener bener nyaman banget sama kamar & pelayanan nya, selain kamar nyaman, penginapan ini juga ada fitness room loh. dengan harga affordable, worth it banget pastinya!"
"362.","Ari Budi Yuswanto","3","2025-04-05","5","Semua hal cukup menyenangkan. Pelayanannya bagus. Kamarnya bersih. Lokasi dekat dengan pusat kota"
"363.","Naufal Rifki","3","2025-06-05","4","Nginep disini untuk kerjaan kantor, lokasinya enak strategis pelayanan juga ramah harganya juga affordable overall recommended sih 👍"
"364.","rakryan dhanastri","7","2025-05-05","5","kamar sangat nyaman, fasilitas lengkap, lokasi sangat strategis dekat dengan pusat makanan dan minimarket"
"365.","Koko Fzh","83","2024-01-05","4","Lokasi hotel strategis dekat dengan Simpang Lima. Parkir mobil terbatas. Lobby front office kecil. Room servis tidak tersedia, jadi saat pesan makanan di hotel harus ambil sendiri ke lobby dan kembali ke kamar sambil membawa baki berisi pesanan kita. Tapi pelayanan petugas mulai security sampai front desk sangat ramah. Kamar juga sangat bersih. Nyaman pokoknya."
"366.","Agus Dwiyanto","13","2025-12-05","5","Kamar tidurnya nyaman dan enak"
"367.","tina susanti","5","2025-01-05","5","Kamar dan pelayanan ok, bila kami boleh memberi saran alangkah lebih baik bila di lantai 1 disediakan pula mushola dan toilet, jadi apabila ada kegiatan menggunakan lantai 1 tidak harus naik ke lantai atas untuk k toilet dan mushola karena makan waktu yg lumayan lama .. itu fotonya sarapannya sdh habis ya tinggal desert aja 😁😁🥰"
"368.","dewi purnamasari","1","2025-01-05","5","Karena letak hotel yang strategis saya mendapat pemandangan city light pada malam hari. Selain pemandangan yang indah,hotel ini memiliki sistem self service jadi kita bisa melakukan kebutuhan kita sendiri seperti menggosok pakaian sendiri di ruang yang sudah di fasilitasi oleh hotel yang terletak di lantai 3"
"369.","Setiyo Pramono","16","2025-03-05","3","Kurang lah kalo sekelas Holiday inn mah.. lift yg fungsi cuma 1, breakfast gak beragam n petugas yg gak mencerminkan layanan hotel"
