User Name,Review Count,Rating,Review Text
vinka gian,1,5,pelayananannya sangat ramah tempatnya nyaman dan sangat bersih pak angga cheff oki cheff angga saya beri bintang 5
Shabrina Zhafira Hajid,1,5,menikmati hidangan yang di sediakan di ajarkan table manner menyenangkan di sini makananya enak penjelasan nya sangat jelas mantap
Natalia Anggi,6,5,kamar bagus sesuai ekspetasi next akan kesini lagi thanks april and team
Ikhah Sholihah,86,5,pelayanan baik gedung pertemuan luas makanannya enak rekomendasi banget buat bikin acara atau menginap dengan keluarga depan halte transjogja dekat malioboro dan tugu mau ke tugu jalan kaki hanya 5 menit kalau ke malioboro 10 menit banyak becak
Rere Jiu puspita,13,5,tanggal 10 juli kemarin cuma ambil breakfast saja selalu happy makan di rustik resto ada corner yang manjain anak banget mulai dari fresh juice popcorn ice cream sampai cotton candy bubur ketan hitamnya enak pelayanannya tidak usah ditanya dan diragukan lagi special request pun dikerjakan dengan sepenuh hati terimakasih banyak untuk kak rani kak angga kak ida kak sinta kak niko kak vina kak vandi kak vendi kak moses yang sudah mau diajak kerjasama sama suami buat bikin surprise kasih birthday slice cakenya selain itu selama breakfast juga helpfull sekali bahkan meski secara tidak sengaja dengar butuh tisu basah langsung ditawari untuk diambilkan ditawarin minuman dan cemilan tambahan insyaallah next time pasti bakal balik lagi sih thank you so much harper team
surya kencana,1,5,kamar aman terimakasih april dan team next akan kesini lagi pokoknyaa
Tere Samori,6,5,sangat memuaskan dari kamar hingga pelayananan kebetulan ambil kamar yang family jadi dapat kamar luas untuk kenyamanan anak
I Gede Sura Diputra,3,5,sedikit saran untuk masalah restock refill condiment msh agak lama perlu diperbaiki pelayanan memuaskan dengan staf wal odi
Asgiani Piping,4,5,service excellent fasilitas lengkap makanan enak harga terjangkau cinta sekali
Claudiaa Diaz,1,5,pelayanan sangat bagus nyaman makanan enak semua terimakasih hotel harper dan juga tim rustik
Avalon Yudea Pabunta,7,5,seneng banget bisa nginap di harper kamarnya nyaman dan pelayanannya bagus banget terus dikasi menu special sama kak walody dan kak maya saat breakfast terima kasih harper malioboro
Chusni Chomsiatun,5,5,pengalaman menginap di sini sangatlah bahagia suasana nya terimakasih mas ferdy telah melayani saya di kolam renang
Omah Jamuniro,1,5,lokasi yang cukup dekat dengan malioboro memudahkan akses untuk naik becak sekedar untuk berkeliling mengitari wilayah malioboro sampai kembali ke hotel lagi
Indra Abdurohim,2,5,kamar oke lokasi strategis makanan ny bnyak pilihann dn lezat dengan pelayanan ramah dari mba isma trims
Eka arnias,1,5,pelayanan dan fasilitas hotel sangat memuaskan pelayannya ramah ramah trimakasih semoga kita bisa kimbali lagi di hotel ini
Mela nia,9,5,kemarin mengunjungi harper malioboro dan dilayani receptionist mas aldo dengan pelayanan yang sangat baik dan ramah sekali terima kasih mas aldo dan hotel harper next time bakal ke harper lagi
Dea Ananda Octavianii,1,5,nyari hotel yang asyik nyaman dan strategis banget di jogja harper malioboro ini solusinya lokasinya itu lho deket banget sama malioboro tinggal ngesot dikit udah nyampe jadi mau jalan jalan belanja batik atau nyobain jajanan khas jogja gampang banget dan menu nya yang sangat enak disajikan oleh executive chef yang ganteng dan ramah
us nurul,2,5,makanannya enak banget cocok di lidah ketemu menu baru nasi oncom gudegnya enak banget kak rani sama kak vina terima kasih banyak ya kak sudah dilayani dengan baik ramah banget
Nur Samsi,1,5,makanan dan minuman yang disajikan beragam jadi bagus untuk dinikmati terima kasih mbak ariel
nada dhevaa,2,5,sangat seru selain dapat materi yang sangat bermanfaa hotel tournya juga menyenangkan apalagi makanannya super enak dan banyak macamnya tidak nyesel sih berkunjung kesini experience yang super duper seru buat yang belum pernah kesini cobain deh
Mochamad Raihan,3,5,stay disini tidak nyesel sih kamar rapih nyaman lokasi strategis pelayanan baik kak april bikin pengalaman liburan makin memorable
Alghozi Zacky,1,5,my experience masuk this hotel so fantastic room so beautiful hotel bintang 4 tapi rasa bintang 5 kebersihan kamar tidak bisa di ragukan lagi apalagi staff sangat sangat ramahh dan helpfull
Karlina Aprilia Kusumadewi,2,5,receiptionistnya ramah dan sangat membantu cepat juga kamar nyaman sekali
Catalina Ipas,8,5,pelayanan terbaik masuk dunia staf hotel selalu menyambut Anda dengan senyuman dan tersedia untuk semuanya adapun fasilitasnya 10 juga terima kasih banyak atas semuanya saya pasti akan kembali lagi tanpa ragu
a yogi,48,5,pelayanannya ramah terimakasih mba maya kopinya makanannya enak2 mesti kama nih nongkrong direstonya sayangnya jadwal flight mepet
rossi margareth,4,5,staff hotel bernama isma yang meminta saya mengisi survey kamar dan pelayanan baik yang hari rabu tgl 10 sept tugas buat sandwich di resto siapakah rasanya enak banget good job tuhan berkati ya semua staf hotel harper malioboro yogyakarta
Isma Oktafiana,6,5,kamar bersih pelayanan mantab varian makanannya banyak varian terima kasih mas fendi dan mas beci atas pelayananya
Rose,1,5,kamar bagus makanan enak pegawai ramah terimakasih mba fina
raaa lope matcha,1,5,makanan yang di sajikan sangat enak pelayanannya sangat ramah asik dan gercep saat melayanin
Ario Muhammad Nur,16,5,mantab pelayanan dan menu nya sesuai dengan budget kantor mantab jg karyawannya mulai dari sales banquet perfect lah terima kasih mas dayat mas fendy mas karel dan tim harper lainnya
Natasha Mayangsari,10,5,pelayanan oke makanan enak harga terjangkau rekomen untuk kalian yang ke jogja
suci liestari,4,5,hotel yang nyaman servis baik menu sarapan oke terimakasih mba arvel
Anggraeni Oktia,6,5,layanannya oke banget sarapan nya jg enak2 menunya tapi kamarnya lumayan ngepas buat solat dalam kamar jg ngepas overall is oke
13. Gago Milito Jayakusuma,1,5,karena saya disini hanya menghadiri acara dan tidak mencoba kamar jadi saya memberi bintang lima kepada layanan yang ramah dan lokasinya yang strategis
Wiwik Widyawati,1,5,kamar bersih dan rapi makanannya enak dan mantap sekali petugas sangat ramah lokasi mudah di jangkau
Yani Oktaviani,1,5,untuk fasilitas sangat bagus resto makanannya enak pelayanannya ramah terimakasih untuk kak vinna yang sudah membantu
Dwi Premadha Lestari,2,5,sudah baik sekali pelayanan kebersihan gausah ditanya ya sudah mantap terutama mba lina di bagian restonan pelayanannya juarak
Norbashima mohd isa,10,5,sangat baik kami sangat senang staf sangat penuh perhatian dan sangat membantu terutama Tuan Fendy dan Nona Walody teruskan kerja Anda yang baik petugas hubungan tamu kantor depan Nona April sangat membantu dan sangat sopan kami sangat sangat senang dengan semua tim
Khaira Agnadia Kanaya,1,5,pelayanan nya sangat ramah dan helpful untuk menu makanan yang disajikan juga beragam jadi bisa untuk mencoba berbagai makanan
Imam Nawawi,2,5,terima kasih mas oki layanannya bagus hidangannya istimewa terutama soup daging mudanya seger gurih renyah
Reyhan Aditya,1,5,kami di sini untuk pelatihan sekolah kejuruan kami stafnya luar biasa dan sangat membantu sepanjang acara termasuk tur kamar hotel kamarnya sangat bersih dan sangat menyenangkan untuk dilihat terima kasih banyak terutama kepada pak annas dan pak oki untuk makanannya yang luar biasa ms april untuk penjelasan tur gro dan kamar pak karel untuk presentasi minuman ingin segera datang sebagai pelanggan
Miko Riko,8,5,2 hari menginap di harper pelayan bagus makanan enak staf ramah2 selalu menjawab dengan senang hati terima kasih mba april dkk sambutannya kalau ke jogja mampir kesini lagi
Arjuna Genta Buana Fredy Saputra,2,5,disini breakfastnya menunya banyak banget sampek bingung mau makan yang mana tapi disini saya suka nasgor rawonnya enak bingittss untuk pelayanannya bagus dan baik semua
meyylina agustin,1,5,makanan enak pelayanan ramah terima kasih mba maya
Iis,1,5,makanan enak tidak ada yang kurang team rustik banquet juga ramah bagus poll
Agnes Bella19,4,5,jujur puas banget nginep disini overall oke banget dan rekomend paling penting lagi pelayanan mba mbanya kemarin yang namanya rare ramah banget sukses terus ya
Yuliani Sri,1,5,kamarnya rapi dan bersih menu makannya enak pelayanannya memuaskan dengan arul mba lia shinta
Yaya Mahardika,2,5,ini hotel pelayanannya best banget fasilitasnya jg oke semwa trs sarapannya enak pwol huhu
HAFIZ R_01,1,5,kamarnya bagus dan suasanya segar pelayanan nya ramah ramah rekomend bangett untuk yang mau menginap di sekitar malioboro yogyakarta i m so happy
intan mahendrarta,2,5,proses check masuk mudah dapat free upgrade room yeay hotelnya cocok untuk keluarga
Yon Boy,3,5,kembali lagi setelah beberapa bulan tidak kesini dari waktu ke waktu selalu seneng kalau bisa dapet kamar di harper karena emang se susah itu ya gimana hotel favorit keluarga dan kolega saya pilihannya jatuh ke harper makanan enak kamar di bersihkan tnpa diminta bnrbnr memanjakan tamu dengan welcomedrink jajanan gratis setiap hari di lobi mantap harper
Ray nanda,4,5,1 staff yang sangat ramah bisa diajak foto juga 2 makanan yang enak untuk saya pribadi 3 makanan penutup dengan buah yang segar 4 ada minuman yang free refill 5 room yang mewah serta fasilitas yang sangat banyak
Ade Nia,6,5,pelayanan ramah makanannya enak tq kak arfel
Dela Apriliaa,1,5,keren banget masakanya juga enak enak dapet ilmu juga disini terimakasih bapak chef serta kakak kakak yang humble banget
nadia flo,1,5,dateng sore agak lelah untung kak april sigap bantuin proses check masuk smooth cepet banget tidak ribet jadi langsung bisa santai di kamar
Muhammad Nur Ribhan,1,5,kamarnya bagus canggih sudah dilengkapi dengan google asisten dan untuk di breakfastnya pelayanannya sangat bagus dan makanannya juga fresh dan enak
Muhaimin Altarick,2,5,salah satu hotel terbaik di pusat yogyakarta lokasinya super strategis hanya beberapa langkah dari malioboro dan tugu jogja kamarnya bersih nyaman dan kedap suara sarapan sangat variatif enak dan cocok juga untuk anak anak staf hotel sangat ramah dan membantu dari check masuk hingga check keluar fasilitas lengkap kolam renang gym hingga water dispenser di tiap lantai sangat recommended untuk liburan keluarga maupun perjalanan bisnis pasti akan kembali lagi ke sini
Anwini Nugroho,4,5,makanan semua enak untuk mb fina pelayanan bagus ramah dan memuaskan bagi kami saat acara seminar kefarmasian by opella
Evin Madhi,14,5,fasilitasnya lumayan lengkap dan staff sangat ramah dan cepat tanggap makanan bervariasi dan rasanya jg enak hny sayang ngga kefoto
ida larasati,6,5,kamar bersih dan makanan bervariasi cocok untuk perjalanan bersama keluarga keramahan anak muda yang sedang pkl namany mas vendi dan mas radit semoga sukses untuk pkl nya
Laela Indawati,4,5,pelayanan ramah dan rasa makanan enak petugas selalu sigap dalam melayani terimakasih mas fendi untuk keramahan dan pelayanannya
Noloco Locono,10,5,terima kasih harper malioboro atas layanan luar biasa yang sangat kami nikmati terutama layanan di resto pedesaan mbak tita dan layanan terbaik secara keseluruhan
Wulan Dwi Yulianti [FV 2025],2,5,acara table manner di hotel harper makanannya enak enak pelayanannya ramah tempatnya nyaman bersih fasilitas hotelnya lengkap
Shintawati,6,5,hotel dan layanan yang bagus ms ghaida membantu kami membuat masa menginap kami lebih nyaman
eka rahmawati,86,5,lokasi nya strategis sekali kalau laper tinggal kluar dikit hotel banyak angkringan mau ngopi di lobby ada coffee shop saat banget kemana2 mudah dan dekat walau di sekitar jalan malioboro tapi tetep tidak berisik dalam kamar
Kezia Olivia,4,5,saya menginap di kamar 356 servicenya baik makanannya enak pelayanan mas fendy juga baik
Lutfan Ahmad Faqih,1,5,makanan nya cukup banyak dan enak enak meski pasta nya beberapa terasa agak kaku tapi itu mungkin karena saya tidak terbiasa makan pasta nya
abdulloh afif,6,5,terimakasih atas supporr team hotel terungkap mas titus dan kak walodi semoga sehat selalu
Ira Herawati,9,5,tempatnya oke bangett makanannya enakk 10 10 saat lagi dinner ketemu sama mas fendy ramah informatif very helpfull
agustri dedy,3,5,hotel dengan akses saat ditengah antara tugu dan malioboro resto rusticnya jg enak2 menunya pelayanan ramah terima kasih mbak arvel
Ratu,9,5,terima kasih mas bryan makanannya cukup enak dessert nya mungkin bisa ditambah lagi terima kasih ya
Widowati Oktaria,4,5,pelayanan luar biasa ramah kamar luas dan nyaman sampe di pool juga dilayani dengan baik oleh kak arvel rekomended pokoknya
Mila Hanifah,9,5,hotelnya bersih wangi menu sarapan sangat bervariasi stafnya ramah menu baru dimsum mentainya enak ditawari mas vendi dan mas radit dari tim dapur terimakasih
hizkia hendri,12,5,pelayanan ramah lokasi strategis kamar bersih dan nyaman sarapan banyak pilihannya dan enak semua
Nuraeni Marsela,1,5,acara table manner makanannya enakk poll and chef nya keren ngasih ilmu yang bermanfaat jugaa friendly
Ariandini Miftah Ayu,2,5,hotel harper malioboro adalah pilihan tepat bagi wisatawan yang ingin menginap di pusat kota yogyakarta lokasinya sangat strategis dekat dengan malioboro dan stasiun tugu jadi memudahkan untuk jalan jalan pelayanan stafnya ramah dan profesional kamar bersih nyaman dan dilengkapi fasilitas modern menu sarapan juga variatif dan enak mulai dari masakan lokal sampai makanan internasional fasilitas hotel juga lengkap ada kolam renang gym restoran dan lainlain secara keseluruhan harper malioboro cocok untuk liburan keluarga perjalanan bisnis atau staycation santai
Rocky Azbar,72,5,waktu itu saya dan teman teman survei untuk acara kami kesan dari kami staff di ruang meeting nya sangat komunikatif dan solutif ketika kami bertanya dan memeinta solusi untuk event kami di berikan beberapa pilihan untuk bisa kami pilih dengan team kalau tidak salah dengan mas arma trimakasih ya sudah di bantu
Fatmawati,4,5,pelayanan ramah dan sigap sarapan sangat variatif dan sudah ready dari jam 5 pagi dengan full menu makanan enak enak roti croissant bolu cake coklat lembut dll kamar bersih dan nyaman lokasi strategis dekat tugu dan malioboro sangat recommended untuk stay liburan di yogya terima kasih harper akan datang lagi pastinya
Amalia Putri,1,5,hotelnya sangat nyaman aman pelayanan the best layanan dari mb fina
sesilia andah,11,5,bukan pertama kali nya menginap disini pelayanan oke breakfast berfariasi kamar okee banget bersih
Nahar Zhen,3,5,fasilitas oke semua bisa di pakai kamar bersih makanan berfareasi walody titus
Keisya Aurelia,4,5,hotelnya sudah cukup bagus fasilitas juga sudah memadahi sudah smart room tipe room juga sudah sangat lengkap hotel bersih dan nyaman lokasi juga sangat strategis di pusat kota dekat jika mau ke mana makanan nya pun sangat enak pelayanan ramah
Lutfi Zaka,1,5,pelayanan nya sangat bagus dan ramah dan makanan nya sangat enak sekali terutama penutup nya sangat sweet
Iwan Setiawan,858,5,kamar resto makanannya enak lobby bersih dan nyaman terima kasih atas pelayanannya yang baik
Tri Yono,13,5,tepat nya nyaman staff nya ramah alkhmdllh saat dpt disc anniversary dengan harga yang lumayan
Dini Nurhidayah,1,5,pelayanan sangat baik tempatnya luas chef nya juga ramah i like
endar rohmadi,6,5,lunch di restonya banyak menu dan enak menu favorit hari ini soto padang catur
TRY AINK,149,5,keluar hotel malioboro best lah pokoknya breakfast saja harus scan kartu sampe sendok garpu super duper steril disimpan di tempat terpisah pelayanan tempat breakfast 99 sempurna ganteng2 cantik2 super ramah terus pertahankan
"Deddy Rizaldy Arwin Gommo, S.H.",20,1,Saya baru-baru ini mengunjungi harper malioboro dan sayangnya mengalami pertemuan yang sangat mengecewakan staf meja depan menunjukkan kurangnya keramahtamahan dalam menanggapi permintaan bantuan yang sederhana dan tidak profesional pengalaman ini jauh di bawah standar yang diharapkan dari perusahaan yang memiliki reputasi baik mengingat beratnya masalah ini Saya sedang mempertimbangkan untuk mengambil tindakan hukum formal Saya sangat mendesak manajemen untuk mengambil langkah segera dan tegas untuk mengatasi kekurangan ini dengan memastikan perlakuan hormat dan profesional untuk semua tamu
Yesinta Cindy_,2,5,kesan pertama outing class di hotel ini seneng bangett cocok banget masukin list menginap disini kalau ada waktu luang suasananya enak sejuk pelayanannya baik stafnya ramah ramah pokoknya kamarnya juga oke udah modern banget bagian yang paling suka menurut aku di restorannya estetik banget gituu
Erna Ernawati,1,5,"makanannya enak, bubur pakai ikan teri enak banget, pelayanannya bagus, tim rusticnya bagus, mas maya, mas egi, dll"
Morgan Lain,2,5,service bagus makanan enak chicken roll nori nya ka anin dan ka radit enak teh tariknya jg nikmat terima kasih banyak
Auliana Rahma Hafizhah,5,5,pelayanannya ramah banget kamarnya jg enaak thanks juga untuk mba fina helpful sekaliik
Wahyu No,1,5,pelayanan resto ramah dan makanan enak terutama pelayan resto sdr moh ari pratama
Des Vita,3,5,acara table manner nya seru pelayanan nya memuaskan makanan nya enak tempatnya juga nyaman
Indah Widyastuti,1,5,alhamdulillah di sini sangat memuaskan kamarnya pelayanan nya makanannya jadi merasakan kenyamanan full
Gaper Gaper,1,5,sangat puas menginap di sini mulai dari kamar yang bersih sampai pelayanan staf kak april paling sangat ramah dan sigap membantu
ABIMANYU R.A,4,5,cukup nyaman untuk istirahat makanannya nya enak pelayanan baik di bantu sama staff an fina saat breakfast
Adimas Pribadi,69,5,menginap disana antara 27 29 juni dan inilah ulasan saya 1 lokasi strategis dekat stasiun kereta api dan jalan malioboro lokasinya memudahkan penjemputan transportasi sejak sebelum gila
Rudiansyah Putra,1,5,kamarnya bagus makannya enak banget dan pelayanan dari mas rifki baik banget
Sheva Putri Ari Santosa,1,5,pelayanannya bagus staff ramah ramah tadi juga sempat dibuatkan teh hangat oleh mbak maya untuk makanan enak buburnya enak ada terinya juga
Dhea amara,1,5,pelayanannya ramah chefnya ramah ganteng aplgi chef o makanan nya enak
Adinda Prastika,2,5,overall oke banget pelayanan bintang 5 love itt thanks kak april tina rosa
Salsabila Hadi,12,5,"kamarnya agak kecil untuk selera saya tetapi mereka memberikan layanan yang luar biasa, makanan yang luar biasa dan masuk ke jantung kota yogyakarta, cukup berjalan kaki dari malioboro"
Alfiyan Anuwar,9,5,"mendapat upgrade gratis ke harper suite dari junior suite, staf semuanya ramah profesional dan membuat saya menyambut sarapan yang disajikan sama baiknya dengan opel, pelayan di Rustik melayani kebutuhan saya dan sangat akomodatif. Pasti akan tinggal di sini lagi jika saya mengunjungi yogya"
Arief Riyadi Hanung Hanung,8,5,untuk service f b hari ini tetap di pertahankan dan lebih di tingkatkan kembali server f b mb maya
Watini Aisyah,3,5,layanan bqgus banget makanan untuk makan malam rasa kurang sip untuk sarapan semua oke
yuniar nita hapsari,5,5,makanan enak banyak variannya pelayanan juga ramah kamar bagus bersih pokoknya layanan mantapo
diana eka novita sari,6,5,coffee break acara event kemaren keren tampilan cbnya dan enak rasanya tidak kalah sama hotel lain hospitalitynya bagus apa lagi pelayanan fbmnya keren habis tetap jaga kwalitas dan hospitalilynya
Stawberry Pop,3,5,pelayanan kak fina sangat baik dari menu hotel yang enak sampai kamar yang sangat nyaman untuk ditinggali
Pungky Pramitha Puri,1,5,hotelnya bersih nyaman dan stafnya ramah ramah lokasinya juga strategis dekat dengan tugu malioboro sangat direkomendasikan
Anastasya P.A,1,5,kamarnya nyaman dan bersih begitu pula restaurant nya menunya sangat beragam rasa ada tim rustik yang ramah dan siap membantu jika kita membutuhkan apapun cocok untuk keluarga berlibur
Azizah,32,5,pelayanan nya ramah makanan banyak variatif mbak arvel ramah dan cantik
ridho yoriswanto,5,5,kami sering mengadakan acara dan menginap di hotel harper malioboro jogja kami disambut sangat baik dan orang orang nya sangat humble apalagi saat di mintain tolong terbaik hotel harper malioboro jogja untuk semua staf dan team disini terutama untuk mas angga adhitya yang selalu membantu kami terimaksih pelayanan nyaa
suhir man,1,5,kamar nyaman tidak ada kendala ac dingin check masuk cepat sarapan lengkap thank you april rare ajeng
Anita Suryatin,3,5,terima kasih untuk kamar hotel yang nyaman dengan semua fasilitasnya serta makanannya yang enak² sukses selalu tuk harper jogja
our story,1,5,hai kak aku mau kasih ulasan ini pelayanan nya baik dan tentunya pelayannya juga ganteng ganteng dan sigap kali dibutuhkan
Nina Ningtyas,5,5,pertama kali nginap di hotel ini semua pelayanan dan staf nya ramah kamar bersih topp
