User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Fernanda,2023,4,nyaman sih putus cepat biasa saja,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9953098893165588,Facilities & Amenities,Facilities & Amenities (0.67); Room Quality & Comfort (0.49); Pricing & Value for Money (0.47)
Kevin Fernanda,2019,5,nyaman parkir luas cuma kurang terlihat dari jln raya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9973819851875305,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.95); Facilities & Amenities (0.91); Family & Group Friendly (0.62)"
Ira Fitrisari,2022,5,menyenangkan dan nyaman lokasi strategis dpn alun kota pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993601441383362,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.98); Family & Group Friendly (0.91)
Bayu Wibisono Lawyer,2021,5,hotelnya bersih bagus enak nyaman dan aman,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993926286697388,Safety & Security,Safety & Security (1.00); Facilities & Amenities (0.99); Service Quality (0.98)
Success WO,2018,5,hotel terbaik disdiakan mukena d setiap kamarnya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9981020092964172,Service Quality,Service Quality (0.92); Room Quality & Comfort (0.87); Religious & Halal Features (0.87)
Nana Chan,2017,4,Pelayanan ramah disini hanya menyediakan kamar delica dan superior,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9825552701950073,Guest Experience,Guest Experience (0.99); Service Quality (0.98); Room Quality & Comfort (0.98)
Agung Salino,2018,4,bagus hotelnya pegawainya rama2 sarapannya enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994149208068848,Service Quality,Service Quality (0.99); Food & Beverage (0.97); Room Quality & Comfort (0.97)
Albino Bird Farm,2024,4,nyaman enak sarapan nya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9989179372787476,Service Quality,Service Quality (0.89); Facilities & Amenities (0.87); Food & Beverage (0.86)
Jaka MJ,2021,5,demen sama menu sarapannya cocok ma lidahku,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9983975291252136,Food & Beverage,Food & Beverage (0.99); Pricing & Value for Money (0.87); Service Quality (0.87)
Sarya Wh,2020,4,bersih dan nyaman lokasi dekat dengan alun alun dan mesjid agung,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994648098945618,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.99); Service Quality (0.99)
Abu Aisyah,2019,5,Kalau bisa seh pelayannya tambahi senyumnya ben rak spanneng,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.7781175374984741,Sustainability & Environmental Quality,"Sustainability & Environmental Quality (0.54); Loyalty, Recommendation & Appreciation (0.53); Pricing & Value for Money (0.53)"
Muhammad Syakir,2022,5,kamar mandinya kurang pintu kaca,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9726623892784119,Facilities & Amenities,Facilities & Amenities (0.88); Service Quality (0.85); Sustainability & Environmental Quality (0.80)
Marwin Umar,2023,5,hotel yang ada dikota pekalongan dengan harga menengah premium yang terjangkau,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9967616200447083,Pricing & Value for Money,Pricing & Value for Money (0.96); Sustainability & Environmental Quality (0.83); Facilities & Amenities (0.82)
Tommy Kiswidiatmo,2021,5,bersih nyaman lokasi strategis dekat alun alun,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994309544563293,Facilities & Amenities,"Facilities & Amenities (0.98); Room Quality & Comfort (0.96); Cleanliness, Hygiene & Maintenance (0.95)"
Schilman Pardede,2017,5,nyaman bersih dan relatif murah cocok untuk perjalanan bisnis,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9986144304275513,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.98); Service Quality (0.97)
agustinus “zags” hermulianto,2019,4,hotelnya bagus makanannya enak dan tempat parkir luas,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992703795433044,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.98); Service Quality (0.98)"
Esti Wulandari,2018,3,hotel bagus di kota yang mulai bergeliat pariwisata nya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9956666231155396,Cultural & Heritage Experience,Cultural & Heritage Experience (0.84); Service Quality (0.80); Facilities & Amenities (0.78)
Norman Subrata,2022,5,hotel ditengah kota pekalongan bersebelahan dengan kantor pengadaian dekat pusat perbelanjaan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.993319034576416,Facilities & Amenities,"Facilities & Amenities (0.83); Cleanliness, Hygiene & Maintenance (0.83); Guest Experience (0.82)"
Ahmad Aziz,2022,5,nyaman ramah tapi musholanya kurang luas,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.8385775089263916,Facilities & Amenities,Facilities & Amenities (0.96); Service Quality (0.93); Guest Experience (0.93)
iqbal alim,2024,5,2 menit dari alun2 pekalongan muslim bingit,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.8882516026496887,Facilities & Amenities,"Facilities & Amenities (0.84); Cleanliness, Hygiene & Maintenance (0.79); Cultural & Heritage Experience (0.77)"
Nur Rahmawati,2019,5,Tmpat bagus lmyn ada paket makan termasuk harga kamar,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9966620206832886,Facilities & Amenities,Facilities & Amenities (0.98); Service Quality (0.98); Pricing & Value for Money (0.89)
Adhitya Streetfire,2021,5,permisi bapak atau ibu mau tanya ada loker tidak di pesonna hotel pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.9984893798828125,Service Quality,Service Quality (0.54); Guest Experience (0.44); Religious & Halal Features (0.42)
Hendar Saputra,2022,5,bersih pelayanan ramah makan enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992407560348511,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Guest Experience (0.99); Service Quality (0.99)"
Fredy Eka,2018,5,nyaman parkir nya luas ballroom bisa untuk pesta pernikahan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992153644561768,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.99); Room Quality & Comfort (0.96)"
Zhu Part O Brebes,2019,4,pintu masuk keluar jadi satu mobil tak bisa berpapasan saat masuk,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.5831611156463623,Safety & Security,"Safety & Security (0.76); Facilities & Amenities (0.61); Location, Accessibility & Parking (0.60)"
Ulul Harifah,2018,4,tempat dpusat kota nyaman sarapan aneka pilihan kolam renang yang seger,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994452595710754,Facilities & Amenities,Facilities & Amenities (0.98); Food & Beverage (0.81); Sustainability & Environmental Quality (0.77)
Naga Hitam,2017,3,hotelnya nyaman makanannya juga lumayan pelayanane juga bagus,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993041753768921,Service Quality,Service Quality (0.99); Facilities & Amenities (0.98); Guest Experience (0.97)
Kristianto Aryo Nugroho,2022,3,kamar mandi wastafelnya ada yang bocor,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9941908717155457,Facilities & Amenities,Facilities & Amenities (0.86); Religious & Halal Features (0.72); Guest Experience (0.65)
dewi apriliana,2018,4,bersih rapi pelayanan ramah tapi makanannya biasa saja,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9929391145706177,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.98); Guest Experience (0.96); Service Quality (0.93)"
Lulut Laraseta,2025,4,okee,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.8420712947845459,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.90); Facilities & Amenities (0.82); Sustainability & Environmental Quality (0.72)"
FFA Architect,2016,4,Hotel masih baru dibangun dengan konsep yang bagus dan nyaman,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9903433322906494,Room Quality & Comfort,Room Quality & Comfort (0.98); Service Quality (0.96); Facilities & Amenities (0.89)
faiz mamduh,2020,2,AC panas datang jam 2:30 malam kamar belum siap,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.998933732509613,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.78); Facilities & Amenities (0.75); Service Quality (0.69)
Nuuii,2019,5,Deket alun alun kota pekalongan tempatnya nyaman dan harganya bersahabat,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993928670883179,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.98); Pricing & Value for Money (0.98)
Aditya Indra Jaya,2022,5,Dokter alun2 pelayanan ramah sahur buffet enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993177652359009,Service Quality,Service Quality (0.99); Staff Conduct & Hospitality (0.97); Guest Experience (0.95)
Nailun Ni'am,2018,4,masuk keluar kendaraan baru kurang satu pintu tapi dalaman baru bagus,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9957725405693054,Room Quality & Comfort,"Room Quality & Comfort (0.91); Facilities & Amenities (0.86); Cleanliness, Hygiene & Maintenance (0.77)"
Muhammad Zamroni,2018,4,bersih hotelnya tambah sarung di kamar lebih baik,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.97944176197052,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.97); Room Quality & Comfort (0.94)"
Agung Karyanto,2025,5,Deket sama alun alun dan masjid raya,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.9665181040763855,Facilities & Amenities,"Facilities & Amenities (0.96); Cleanliness, Hygiene & Maintenance (0.92); Sustainability & Environmental Quality (0.89)"
ahmad sofani,2020,5,tempatnya bersih servis bagus ramah alat salat kumplit,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993975162506104,Service Quality,"Service Quality (0.99); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
seno ajie,2021,5,staf ramah suasana nyaman bersih dan tertata rapi,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993095397949219,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.98); Room Quality & Comfort (0.98); Service Quality (0.97)"
Maylafaiza kyreinadeswita,2025,1,Tinggal disini dateng jam 3 sore jam 7 malem checkout hotel gelap lumayan horor baru dateng anak menangis kejer tidak bisa diem dan badan langsung panas mau pindah kamar tapi sama resepsionis gabisa,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9981186985969543,Check in/out Experience,Check in/out Experience (0.85); Guest Experience (0.70); Religious & Halal Features (0.44)
Susan Tesda,2025,1,cek masuk 10 feb cek keluar 11 feb rombongan kami 7 orang 3 dewasa 1 lansia 3 anak usia 5 tahun dapat kamar 320 dan 325 berhadapan jam 00 30 bocor di plafon kamar 325 smp banjir orgtua ank saya terpaksa pindah mendadak ke lt 5 kondisi sedang istirahat lelap sungguh sangat merepotkan kami jam pindah ke 525 gara2 bocor kemudian sarapan pagi juga dapat pelayanan tidak menyenangkan oleh petugas dan kemudian ternyata setelah sarapan mandi kamar saya 320 juga bocor ac baru smp timbul genangan saya mengeluh ke resepsi petugas resto yang bertugas di hari itu itu hny mendapat kompensasi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9990633130073547,Check in/out Experience,Check in/out Experience (0.98); Guest Experience (0.84); Booking & Reservation Experience (0.70)
Ahmad Arifin,2025,1,Satpam Kurng ajar tolong d revisi lagi dasar gk tau aturan,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.9144248366355896,Safety & Security,Safety & Security (0.32); Religious & Halal Features (0.31); Management & Policy Issues (0.28)
della Putri,2025,1,Dear khas pekalongan ini pengalaman yang sangat tidak menyenangkan ketika ngadain acara lomba disana di tangani sama sales executive an mb kiki sangat buruk bangetlah dijanjikan bisa loading dan set tempat tapi malah tempatnya masih dipakai sampai malam dari pihak hotel ditanyakan sampai jam berapa tapi malah lempar sana lempar sini akhirnya baru jam 11 12 malam baru bisa set tempat mb kikinya sendiri tidak nemuin sama sekali baru acara selesai mb kiki menemui kami sudah sebelum kembali kesana g rekomendasi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9985513091087341,Guest Experience,Guest Experience (0.54); Booking & Reservation Experience (0.44); Check in/out Experience (0.37)
Mas Jonn,2024,1,lima kali mungkin lebih banyak menginap di sini terakhir menginap di sini ac nya tidak dingin di lantai 6 tidak merokok di lantai 1 merokok sama saja ac nya tidak dingin alasannya ac nya gabisa ngarah langsung ke kasur jelas dong jika ac nya dingin juga sekamar pasti jadi dingin panas pol pokoknya ac nya yang yang yang yang yang yang tidak dingin kasian gini yang tinggal di kamar ini diluar sudah bisa masuk pol masuk kamar panas jg pun freon nya habis pemeliharaan seharusnya jika bisa dirutinkan ya pun cek freon dll apalagi jika ac nya sudah lama lagi ac gadingin tangan kendala abis freon saja semoga bisa jadi masuk,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9927282333374023,Check in/out Experience,Check in/out Experience (0.81); Service Quality (0.70); Sustainability & Environmental Quality (0.66)
Silfiana dian anggraini,2025,1,Sudah sering menginap sini 2x pesanan tidak memuaskan pesan merokok dikasih yang tidak merokok pesan diaplikasi ada sarapan dibilang gaada sarapan,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9968838095664978,Guest Experience,Guest Experience (0.92); Booking & Reservation Experience (0.81); Check in/out Experience (0.79)
HSS,2023,1,bau apek kamarnya dan lantainya dan sempit saya sudah minta tolong diurus tapi hanya hanya disemprot saja padahal yang apek keseluruhan beddingnya tidak menyelesaikan masalah sudah terlanjur kecewa dengan pelayanan hotelnya kamar mandinya sangat sempit tidak cocok untuk keluarga saya akhirnya memutuskan pindah ke hotel lain yang jauh lebih baik meskipun sudah membayar di khas tidak apa2 membayar lebih demi kenyamanan dan liburan yang menyenangkan saya tidak akan kembali lagi ke khas,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9978474378585815,Pricing & Value for Money,Pricing & Value for Money (0.91); Service Quality (0.86); Facilities & Amenities (0.80)
Regina Wahyu,2023,1,pelayanannya buruk sekali cek masuk dari jam 4 sore sampai set 6 kamar belum siap kami perjalanan jauh hampir 6 jam ingin istirahat tapi kamar siap lama dateng sakit lho padahal ya ampun rugi kalau kayagini harga pun mahal karna akhir pekan 585 ribu kamar standar sangat buruk pokoknya pelayanannya,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9994192123413086,Check in/out Experience,Check in/out Experience (0.91); Pricing & Value for Money (0.79); Guest Experience (0.78)
Zyaki Zyaki,2025,1,kulkas mati saluran lantai toilet tidak lancar ngecembeng pintu toilet tidak tertutup rapat dan terlihat dari luar toilet,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9967621564865112,Facilities & Amenities,Facilities & Amenities (0.83); Safety & Security (0.71); Religious & Halal Features (0.67)
Danang Kuncoro Adji,2024,1,lokasi bagus kamar nyaman layanan enggak banget sebenernya udah mau jadi di hotel langganan tiap ke pekalongan tapi engga lagi deh,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9967525005340576,Facilities & Amenities,Facilities & Amenities (0.84); Guest Experience (0.61); Room Quality & Comfort (0.45)
Taufik Hidayat,2023,1,Karena baru kali ini saya menginap di hotel dan dtelp sama penghuni kamar sebelah kamar saya karena dibilangnya kita berisik padahal seharusnya tembok hotel itu kedap suara kita jadi tidak nyaman dan tidak rekomen untuk menginap lagi selanjutnya itu adalah kejadiannya saat malam takbiran lebaran idul fitri dtelp penghuni sebelah mohon temboknya dberi kedap suara agar tidak terdengar suara pada penghuni lain karena kami menjadi tidak menikmati karena jadi menikmati hotelnya padahal kita tidak berisik sama sekali hanya karena kami memiliki anak kecil,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9983742237091064,Guest Experience,Guest Experience (0.77); Religious & Halal Features (0.64); Facilities & Amenities (0.56)
rosita wulandani,2019,1,awalnya suka dengan hotel pesona karyawannya ramah sampai selalu rekomendasikan ke teman2 yang dari luar kota klu ke pekalongan nginap di hotel pesona tapi setelah melihat perilaku salah 1 karyawan nya di salah 1 tempat karyawannya masih memakai seragam hotel pesona tiba2 datang dengan gaya sok oke trs sombong trs tb2marah2 sambil maki2 org pdhl masih di jelaskan tapi tidak mau terima penjelasan malah menambah marah saya jadi agaknya itu saya jg sedang berantri di daerah dalam hati cm berpikir kok bedanya waktu dengan di hotel,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9985167384147644,Guest Experience,Guest Experience (0.29); Staff Conduct & Hospitality (0.25); Booking & Reservation Experience (0.22)
Batik Pekalongan,2020,1,terima kasih untuk manajemen hotel pesonna saya sopir gojek mendapatkan pesanan makanan gofood dari pesonna cafe tapi mengapa saya tidak boleh menunggu di dalam resto harus di luar sana hinakah gojek saya ini pembeli di kafe Anda,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9469319581985474,Food & Beverage,Food & Beverage (0.97); Guest Experience (0.88); Service Quality (0.76)
Adara Tri rafka,2024,1,gimana si sudah pesan dari beberapa hari tertulis minta satu-satu dikasih dua-dua dengan alasan kosong gaada yang merokok padahal saat pesan masih ada 5 kamar kosong merokok,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.997978150844574,Booking & Reservation Experience,Booking & Reservation Experience (0.60); Personalized & Special Services (0.44); Guest Experience (0.33)
Ericko Ronaldi,2020,1,serius ini nota gini banget saya sopir gojek apakah di sini makanan nya memang pakai nota gini semua yaa tolong dong perbenah dari rating gojek awal juga kok juga tidak enak yaa nunggu kita samaan di luar bang,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9991303086280823,Food & Beverage,Food & Beverage (0.84); Staff Conduct & Hospitality (0.83); Service Quality (0.79)
alvin Santoso,2019,1,Saat ini kualitasnya turun kryawan nya judes2 tidak kayak dulu lantai kotor saya tahu saat ada acara ultah hotel ke 2 tahun 2 tahun menginap setiap kepekalongan tapi setiap menginap kualitasnya baru turun,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9976673722267151,Guest Experience,Guest Experience (0.67); Service Quality (0.58); Management & Policy Issues (0.54)
dimas poetra,2023,1,dapat kamar merokok tanpa konfirmasi dari awal padalhal saya bawa anak kecil cukup sekali kesini sudah fasilitas biasa saja tidak akan lagi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.7033743858337402,Guest Experience,Guest Experience (0.85); Facilities & Amenities (0.81); Service Quality (0.50)
JOSEPH STALIEN TAPI KW,2021,1,hotel mahal tapi pelayanan jelek pada suka cari keuntungan karyawan nya ngecas tamu tidak jelas cuma karena noda kotor sedikit d sprei kena cas masukan untuk hotel pesona pekalongan besok2 lagi sprei ny pkk plastik saja jangan pakek kain biar tidak kena noda apa2 d sprei kapok dan semoga tidak ada korban lain semoga karyawan di sana bekerja lebih jujur tidak mencari keuntungan dengan pelanggan merugikan,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9991089701652527,Guest Experience,Guest Experience (0.91); Facilities & Amenities (0.82); Pricing & Value for Money (0.79)
Abu Kayyis,2019,1,kecewa dengan layananenya mendapatkan kamar dengan udara yang sangat pelan kamar 211 saat ditanya ke petugasnya bilangnya semua kamar juga begitu namun saya tanyakan ke tamu kamar lain baik saja dengan usaha sendiri lebih dari 2 jam aku bisa pindah kamar dengan udara yang tidak bermasalah catatan ukuran kamar deluxe sangat kecil,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9978821873664856,Guest Experience,Guest Experience (0.93); Service Quality (0.93); Check in/out Experience (0.65)
Om Somad,2021,1,apa ada aturan saksikah jika ada kotoran datang bulan netes tembu r di seprey td ada tamu mengeluh krna di tunai 150 trz jika ada bekas telapak kaki di seprey bagaimana apakah jg ada sangksi untuk ganti rugi mohon penjelasan cek masuk tgl hari rabu tgl 26 02 2020 sekitar jam 20 00 cek keluar tgl 27 02 2020 jam 06 45 kamar 123 trimakasih mohon di kroscek buat kenyamanan pelanggan,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.7765432596206665,Check in/out Experience,Check in/out Experience (0.92); Guest Experience (0.83); Service Quality (0.60)
Ali Imron,2025,1,kulkas off lantai toilet licin pintu toilet kurang rapat alir tidak meresap kurang nyaman,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9990251064300537,Facilities & Amenities,"Facilities & Amenities (0.80); Service Quality (0.80); Cleanliness, Hygiene & Maintenance (0.72)"
Leo Firlianda,2023,1,selamat menikmati hasil kerja sama pembohongan publiknya semoga berkah dan sukses idealnya klo ada yang salah hrus dikonfirmasi bukan malah minta tambhn biaya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.8803286552429199,Pricing & Value for Money,Pricing & Value for Money (0.45); Check in/out Experience (0.35); Sustainability & Environmental Quality (0.31)
PT.Apexindo Perkasa,2023,1,pelayanan parah respon lambat tidak ada kebijakan pengembalian dana atau resedul sangat sangat merugikan pelanggan saya kapok dan tidak akan pesan hotel ini lagi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9994077682495117,Management & Policy Issues,Management & Policy Issues (1.00); Guest Experience (0.99); Pricing & Value for Money (0.95)
Giovanni Mailoa,2021,1,kamar menghadap kolam ada anak kecil triak2 pagi hari tidak bisa tdr lg,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9861887097358704,Facilities & Amenities,Facilities & Amenities (0.89); Sustainability & Environmental Quality (0.74); Guest Experience (0.74)
Vina Dwinata,2024,1,untuk tempat yang bagus cuma layanan karyawan nya kurang ramah apa lg karyawan nya yang nama nya buya tidak sopan sekali tolong di traning lg karyawan nya,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.998824417591095,Guest Experience,Guest Experience (0.96); Service Quality (0.96); Facilities & Amenities (0.93)
Himawan Prakoso,2023,1,Area istirahat tidak jelas masa saya maka lebih dari 15 0 suruh bayar kurangan baru dimana area istirahat klo makan tuh bebas,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9920583367347717,Pricing & Value for Money,Pricing & Value for Money (0.70); Facilities & Amenities (0.53); Guest Experience (0.42)
Syahrul Alim,2023,1,kuliner dekat alun alun banyak soto lontong sop kambing jakarta dll,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992511868476868,Cultural & Heritage Experience,"Cultural & Heritage Experience (0.68); Loyalty, Recommendation & Appreciation (0.58); Sustainability & Environmental Quality (0.53)"
Erik Nasheh,2021,1,Satpam nya sama sekali tidak ramah sengak satpam di perhotelan kok sama kyak satpam proyek kapok,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9994895458221436,Guest Experience,Guest Experience (0.80); Management & Policy Issues (0.50); Safety & Security (0.42)
hafif hafif,2023,1,Tidak bisa menjaga privasi konsumen identitas di kasih tau k tamu lain,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9658063054084778,Management & Policy Issues,Management & Policy Issues (0.55); Guest Experience (0.55); Digital Connectivity & Technology (0.43)
Suci Ismadya,2024,1,Tempat strategis di kota tengah kolam renang untuk dewasa,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9990085959434509,Facilities & Amenities,Facilities & Amenities (0.90); Cultural & Heritage Experience (0.81); Sustainability & Environmental Quality (0.81)
Mr. Jatmiko,2025,1,ac ruang pertemuan berlian panas kayak sauna padahal lagi acara,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.933529794216156,Facilities & Amenities,"Facilities & Amenities (0.85); Check in/out Experience (0.81); Loyalty, Recommendation & Appreciation (0.69)"
Bajingan 234,2023,1,lagi tidak memegang uang tidur di depan rumah orang saja ah,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9990247488021851,Pricing & Value for Money,Pricing & Value for Money (0.82); Guest Experience (0.80); Facilities & Amenities (0.71)
Mochamad Ario Demos Moses,2019,1,untuk ruang dansanya suara di ruang sebelah tembus mengganggu,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.9200518727302551,Facilities & Amenities,Facilities & Amenities (0.88); Ambience & Design (0.55); Cultural & Heritage Experience (0.45)
Nino Alex,2021,1,ojol tidak boleh menggunakan atribut padahal itu identitas,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9967002272605896,Management & Policy Issues,Management & Policy Issues (0.25); Safety & Security (0.24); Digital Connectivity & Technology (0.19)
Nadya Nadya,2022,1,AC nya panas mahal doang servis AC nya,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9993957281112671,Pricing & Value for Money,Pricing & Value for Money (0.89); Management & Policy Issues (0.39); Service Quality (0.36)
Gagah Priangga Panji Wijaya,2023,1,Satu dulu ah belum menikmati total kotomono co,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.7392765283584595,Pricing & Value for Money,Pricing & Value for Money (0.57); Food & Beverage (0.48); Religious & Halal Features (0.42)
Lugito Gimbals,2020,1,Pelayanan untuk order pergi makanan sangat sangat jelek,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9984785914421082,Guest Experience,Guest Experience (1.00); Check in/out Experience (0.99); Food & Beverage (0.99)
Bagus Mancunian,2021,1,Pelayanan Cafe nya laama banget,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991003274917603,Food & Beverage,Food & Beverage (0.99); Guest Experience (0.97); Service Quality (0.94)
iwan sunandar,2025,1,tidak nyaman,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9991191029548645,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.58); Digital Connectivity & Technology (0.54); Pricing & Value for Money (0.52)
Lyrievha Arin,2018,1,ruang bertemu dengan m nyaman bos,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9985045194625854,Room Quality & Comfort,Room Quality & Comfort (0.99); Guest Experience (0.98); Check in/out Experience (0.93)
Choir Anam,2023,1,kurang memuaskan,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9989731311798096,Pricing & Value for Money,Pricing & Value for Money (0.50); Management & Policy Issues (0.46); Food & Beverage (0.45)
Uswatun Uus,2020,1,lokasi tidak aman kotor lagi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9988970756530762,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.64); Pricing & Value for Money (0.49); Management & Policy Issues (0.44)
T O Marpaung,2019,1,kurang rapi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9990480542182922,Facilities & Amenities,Facilities & Amenities (0.48); Pricing & Value for Money (0.43); Management & Policy Issues (0.40)
Yusuf Stwann,2025,1,keren,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992378950119019,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.88); Facilities & Amenities (0.80); Sustainability & Environmental Quality (0.68)"
SMA ISLAM,2019,1,keren,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992378950119019,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.88); Facilities & Amenities (0.81); Sustainability & Environmental Quality (0.68)"
Untung Satriyo Soekirman,2020,1,toilet kotor,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9991440773010254,Management & Policy Issues,Management & Policy Issues (0.43); Facilities & Amenities (0.33); Pricing & Value for Money (0.31)
Yanuarr Rifaii,2020,1,hahahaha larang,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9981676340103149,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.86); Religious & Halal Features (0.69); Sustainability & Environmental Quality (0.61)"
