User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Sarman Klaten,2021,5,enak tempatnya menu beragam sarapan nyaman pelayanan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993807077407837,Guest Experience,Guest Experience (0.94); Service Quality (0.93); Food & Beverage (0.92)
Susanto Santo,2018,4,tempat yang saat buat kalian yang ingin kebersamaan dengan rekan kerja ataupun teman sekolah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.925826370716095,Facilities & Amenities,"Facilities & Amenities (0.76); Guest Experience (0.66); Loyalty, Recommendation & Appreciation (0.56)"
Iwan Soemantri,2018,4,tempat baru tenang dekat dengan lokasi wisata teluk penyu dan benteng pendem,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990253448486328,Facilities & Amenities,Facilities & Amenities (0.93); Ambience & Design (0.85); Cultural & Heritage Experience (0.82)
Dik Hedwyn,2024,1,pagi siang sore banyak asap bau bakaran sampah,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9984285235404968,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.66); Management & Policy Issues (0.42); Religious & Halal Features (0.41)
Kartikasari,2019,5,hotelnya sangat bagus banyak acara di selenggarakan disini,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992233514785767,Service Quality,Service Quality (0.94); Facilities & Amenities (0.90); Guest Experience (0.84)
Introduce Yourself,2022,5,mantapp dekornya baguss makanannya juga mayan enak harga terjangkauu,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994161128997803,Pricing & Value for Money,Pricing & Value for Money (0.98); Ambience & Design (0.97); Sustainability & Environmental Quality (0.82)
Ury Abdayani,2024,5,hotel yang cocok untuk keluarga kolam renangnya bagus,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993878602981567,Facilities & Amenities,Facilities & Amenities (0.96); Family & Group Friendly (0.93); Guest Experience (0.87)
Mahameru Sukses,2019,4,staf ramah kamar oke makanan kurang bervariasi,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9754326939582825,Guest Experience,Guest Experience (0.97); Service Quality (0.96); Facilities & Amenities (0.95)
Sawitri Hidayati,2021,4,acara bagus pertemuan benar benar menerapkan protokol kesehatan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.817794919013977,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.86); Safety & Security (0.84); Sustainability & Environmental Quality (0.83)"
DeWa Tanams,2023,5,Tempat menginap ada kolam renang kamar banyak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992144107818604,Facilities & Amenities,Facilities & Amenities (0.99); Guest Experience (0.85); Sustainability & Environmental Quality (0.80)
Edy Wibawa,2021,5,bersih dan cepat tapi sekarang baru berubah fungsi menjadi kantornya hk,KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.36674830317497253,Service Quality,"Service Quality (0.97); Cleanliness, Hygiene & Maintenance (0.93); Service Efficiency & Responsiveness (0.83)"
Tri Hadmanto,2022,3,tempat parkir terbatas wifi di kamar kurang cepat,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.5796353220939636,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.89); Facilities & Amenities (0.85); Digital Connectivity & Technology (0.80)"
Aris Munandar,2020,4,Hotel enak cuma kalau buat rapat tempatnya sempit,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8124183416366577,Facilities & Amenities,Facilities & Amenities (0.54); Sustainability & Environmental Quality (0.52); Service Quality (0.46)
Sachana Naufal,2024,5,kebersihan okee ruangannya nyaman untuk istirahat,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9980182647705078,Room Quality & Comfort,Room Quality & Comfort (0.99); Service Quality (0.99); Facilities & Amenities (0.98)
Didik Hartono,2023,5,tempat strategis di kota tengah cilacap area bersih nyaman,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994450211524963,Room Quality & Comfort,"Room Quality & Comfort (0.97); Cleanliness, Hygiene & Maintenance (0.97); Facilities & Amenities (0.93)"
Om JoeN,2024,4,nyaman parkir cukup lokasi strategis,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992076754570007,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.98); Facilities & Amenities (0.90); Family & Group Friendly (0.71)"
Dwi Maryanti,2024,5,bagus nyaman pelayanannya baik dan ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989848732948303,Facilities & Amenities,Facilities & Amenities (0.99); Guest Experience (0.99); Service Quality (0.99)
Nyamang Shrl,2021,5,tempatnya nyaman tidak terlalu jauh juga dari pantai teluk penyu,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989413619041443,Room Quality & Comfort,Room Quality & Comfort (0.99); Facilities & Amenities (0.99); Family & Group Friendly (0.88)
Richi Gunandi Sutarsa,2020,3,Sempit dan dapat kamarnya jauh tidak ada lift,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.7358302474021912,Facilities & Amenities,Facilities & Amenities (0.95); Guest Experience (0.85); Ambience & Design (0.81)
Mumtazah dhiya,2025,5,nyaman ac dingin,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.998863697052002,Room Quality & Comfort,"Room Quality & Comfort (0.83); Sustainability & Environmental Quality (0.79); Loyalty, Recommendation & Appreciation (0.73)"
Riyan Dyra,2019,3,pelayanan baik makanannya keasinan dan tidak ada persediaan obat sederhana,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9980067610740662,Guest Experience,Guest Experience (1.00); Service Quality (0.99); Food & Beverage (0.99)
retno wahyu handayani,2019,4,Cukup oke ada musik live saat akhir pekan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8252561092376709,Facilities & Amenities,Facilities & Amenities (0.78); Cultural & Heritage Experience (0.76); Sustainability & Environmental Quality (0.53)
Zaki Yahya,2025,5,nyaman bagus tentram mantab,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992163181304932,Room Quality & Comfort,"Room Quality & Comfort (0.97); Cleanliness, Hygiene & Maintenance (0.94); Facilities & Amenities (0.90)"
Nurhidayat Dayat,2019,4,Tempat strategis di jantung kota dekat pelabuhan yaman bersih aman,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994632601737976,Safety & Security,"Safety & Security (0.98); Cleanliness, Hygiene & Maintenance (0.96); Sustainability & Environmental Quality (0.94)"
Pramita Samsunh,2017,4,indah kasurnya halus dan lembut selimut nya membuat hangat,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991699457168579,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.98); Ambience & Design (0.95)
Fahmi Oktariana,2020,4,Cukup baik rapi banyak menu makanan untuk sarapan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9927842617034912,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Service Quality (0.99); Food & Beverage (0.87)"
Miftahul Huda,2019,5,Sempet meeting kecil di ruang lotus lumayan enak juga hotelnya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9969600439071655,Room Quality & Comfort,Room Quality & Comfort (0.92); Facilities & Amenities (0.90); Guest Experience (0.82)
Minarto Jawir,2021,3,hotel lama nama baru yang selalu penuh terisi,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.7380136251449585,Facilities & Amenities,"Facilities & Amenities (0.43); Loyalty, Recommendation & Appreciation (0.33); Booking & Reservation Experience (0.31)"
Irfan Aminudin,2025,5,bagus dapet sahur,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9971018433570862,Religious & Halal Features,"Religious & Halal Features (0.96); Food & Beverage (0.90); Cleanliness, Hygiene & Maintenance (0.79)"
vembri darmawan,2019,3,hotelnya lagi bersolek tidak nyaman saat itu menginap di sana,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9991222023963928,Guest Experience,Guest Experience (0.73); Ambience & Design (0.72); Facilities & Amenities (0.63)
Nur Jaya,2025,5,ruang tunggunya ber ac,KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.9708862900733948,Guest Experience,Guest Experience (0.92); Facilities & Amenities (0.86); Service Quality (0.84)
Firly Akbar Maulana,2022,5,Tinggal di hotel ini jika ada lagi proyek di cilacap walaupun hotelmu tapi oke lah secara keseluruhan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9940857887268066,Service Quality,Service Quality (0.78); Facilities & Amenities (0.74); Sustainability & Environmental Quality (0.72)
Ika Kartika,2017,2,Sprei tidak begitu bersih udara panas terkadang kurang terasa,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9938578009605408,Facilities & Amenities,"Facilities & Amenities (0.69); Sustainability & Environmental Quality (0.59); Cleanliness, Hygiene & Maintenance (0.58)"
albasri 99,2025,5,mantap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991816878318787,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.93); Facilities & Amenities (0.89); Sustainability & Environmental Quality (0.75)"
hartono sugiarto,2023,5,tempat enak pelayanan ramah makanan enak bagus,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9977273344993591,Guest Experience,Guest Experience (0.99); Service Quality (0.98); Facilities & Amenities (0.95)
Twinanto Ryno Putro,2023,5,Hunian penginapan ditengah kota full pelayanan hiburan dan kenyamanan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9988321661949158,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Guest Experience (0.98)
Doel Rahim,2022,4,hotel dalam kota cilacap strategis hanya lokasi parkir yang terbatas,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9928883910179138,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.81); Sustainability & Environmental Quality (0.60); Religious & Halal Features (0.50)"
taufik tunggulwulung,2021,5,lumayan buat istirahat bersama keluarga amiin,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9988652467727661,Family & Group Friendly,Family & Group Friendly (0.84); Guest Experience (0.78); Religious & Halal Features (0.76)
Rizal Romadhon,2021,3,kurang berkesan berkesan menginap dafam teraskita jakarta dafam caesar pasifik surabaya grand dafam,KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.9294258952140808,Guest Experience,Guest Experience (0.96); Check in/out Experience (0.81); Facilities & Amenities (0.65)
Theyan Rachmad,2019,5,hotel yang nyaman harga bersaing makanan enak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.999272882938385,Pricing & Value for Money,Pricing & Value for Money (0.97); Facilities & Amenities (0.97); Service Quality (0.86)
Coe Coe,2021,5,suasana sarapan yang nyaman oke,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992874264717102,Room Quality & Comfort,Room Quality & Comfort (0.97); Food & Beverage (0.85); Family & Group Friendly (0.83)
Sohib Maftuhin,2025,5,Canang cocok untuk menginap dan ruang pertemuan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9978475570678711,Family & Group Friendly,Family & Group Friendly (0.98); Guest Experience (0.98); Facilities & Amenities (0.94)
Edy K Winoto,2025,5,"Oke, oke.",KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.7121334671974182,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.86); Facilities & Amenities (0.79); Sustainability & Environmental Quality (0.71)"
Icus Maryati,2025,5,pelayanannya ramah makanya enak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989054203033447,Guest Experience,Guest Experience (0.99); Service Quality (0.98); Staff Conduct & Hospitality (0.95)
Bagus Pramono,2022,3,tamu datang dini hari tidak diantar ke kamar hotel,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9824631214141846,Guest Experience,Guest Experience (0.86); Pricing & Value for Money (0.80); Sustainability & Environmental Quality (0.79)
much hafid,2025,4,kamar nyaman bersih dan strategis,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993602633476257,Room Quality & Comfort,"Room Quality & Comfort (0.99); Cleanliness, Hygiene & Maintenance (0.98); Facilities & Amenities (0.97)"
Niko Rahardjo,2025,5,tempat gymku waktu bulanan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8749832510948181,Facilities & Amenities,Facilities & Amenities (0.94); Sustainability & Environmental Quality (0.84); Cultural & Heritage Experience (0.76)
Deni Yusuf,2025,5,sempurna dan rekomend,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989145994186401,"Loyalty, Recommendation & Appreciation","Loyalty, Recommendation & Appreciation (0.98); Cleanliness, Hygiene & Maintenance (0.91); Sustainability & Environmental Quality (0.88)"
Nelsa Mei wulandari,2025,4,bagus menarik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993027448654175,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.88); Sustainability & Environmental Quality (0.80); Cultural & Heritage Experience (0.78)"
Dwi Yanto,2025,5,pelayanan ramah bersih murah juga,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991981387138367,Service Quality,"Service Quality (0.98); Pricing & Value for Money (0.98); Cleanliness, Hygiene & Maintenance (0.97)"
Dion Mujo,2025,5,nyaman dan bersih super,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993711113929749,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.98); Room Quality & Comfort (0.96); Facilities & Amenities (0.96)"
Raisya Anjani,2025,5,tempatnya nyamann,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994657635688782,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.76); Room Quality & Comfort (0.72); Guest Experience (0.66)"
asep_bkc,2017,4,tempatnya terkesan mewah dan nyaman lokasinya mudah di jangkau,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993823766708374,Facilities & Amenities,"Facilities & Amenities (0.99); Room Quality & Comfort (0.99); Loyalty, Recommendation & Appreciation (0.84)"
R.M. Tejomurti,2024,5,jadi jadi lah makanan juga enak kok,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9826834797859192,Food & Beverage,Food & Beverage (0.90); Sustainability & Environmental Quality (0.86); Cultural & Heritage Experience (0.81)
karya boga,2025,5,hotel yang nyaman,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991746544837952,Service Quality,Service Quality (0.95); Facilities & Amenities (0.92); Room Quality & Comfort (0.91)
christian santoso,2019,2,Sayang tak ada yang bisa mengangkatnya tak cocok untuk Lansia,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.8622675538063049,Pricing & Value for Money,Pricing & Value for Money (0.56); Facilities & Amenities (0.37); Food & Beverage (0.28)
Yusuf Latief,2024,4,bagus pelayannya dan enak makanannya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9988853335380554,Service Quality,"Service Quality (0.97); Loyalty, Recommendation & Appreciation (0.92); Cleanliness, Hygiene & Maintenance (0.92)"
Tomi Darmawan,2024,5,makanan enak dan pelayanannya sangat bagus,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991538524627686,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (0.96); Guest Experience (0.95)
slamet widodo,2018,3,Musik kedengaran sampai kamar baru selesai jam 11 malam,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.7943581342697144,Facilities & Amenities,Facilities & Amenities (0.71); Cultural & Heritage Experience (0.66); Service Efficiency & Responsiveness (0.64)
LTS Kargo Jogja,2022,5,pengiriman barang om untuk yang mo kirim2 silahkan pm kami,KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.9987812638282776,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.59); Pricing & Value for Money (0.58); Service Quality (0.55)
Aldoant Matt Sanders (Shadows),2019,5,Tempatnya bagus buat reservasi acara dan penginapan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991004467010498,Booking & Reservation Experience,Booking & Reservation Experience (0.99); Facilities & Amenities (0.96); Guest Experience (0.88)
Entah Lah,2020,5,Recomend banget tempatnya bersih staf ramah banget harga kompetitif lah ya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9983599781990051,Pricing & Value for Money,"Pricing & Value for Money (0.99); Service Quality (0.98); Cleanliness, Hygiene & Maintenance (0.95)"
hartono widi,2022,5,bersih dan luas tingkat lagi pelayanan nya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9117052555084229,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.98); Service Efficiency & Responsiveness (0.95)"
PUTRA SIGIT,2025,5,bersih dan nyaman,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993149042129517,Room Quality & Comfort,"Room Quality & Comfort (0.98); Cleanliness, Hygiene & Maintenance (0.96); Facilities & Amenities (0.95)"
Ade Rizki Maulana,2025,5,nyaman dan bagus tempat baru,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991798996925354,Room Quality & Comfort,Room Quality & Comfort (0.98); Facilities & Amenities (0.97); Sustainability & Environmental Quality (0.84)
Hardi Ismail,2020,3,Menu sarapan yang bagus nya lengkap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990517497062683,Food & Beverage,Food & Beverage (0.83); Service Quality (0.76); Family & Group Friendly (0.61)
Agus Sri Jaswadi,2022,5,hotel nya nyaman dan kamar cukup luas,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992977380752563,Room Quality & Comfort,Room Quality & Comfort (0.99); Facilities & Amenities (0.98); Service Quality (0.96)
Dicky Jadi Santoso,2023,3,bersih dan nyaman sayang tidak ada liftnya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.5405070185661316,Room Quality & Comfort,"Room Quality & Comfort (0.97); Facilities & Amenities (0.97); Cleanliness, Hygiene & Maintenance (0.96)"
dedi haryadi,2025,5,tempat nya nyaman,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994408488273621,Room Quality & Comfort,Room Quality & Comfort (0.99); Facilities & Amenities (0.93); Guest Experience (0.90)
Andi rully asgap,2022,5,hotel representatif dengan pelayanan yang baik dan kamar hotel yang nyaman di wilayah cilacap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9988357424736023,Service Quality,Service Quality (1.00); Room Quality & Comfort (1.00); Facilities & Amenities (1.00)
Rizky Desfitasari,2019,5,hotel nyaman bersih ramah pegawai nya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9986609220504761,Service Quality,"Service Quality (0.98); Staff Conduct & Hospitality (0.98); Cleanliness, Hygiene & Maintenance (0.97)"
Achay Adi,2018,3,mantap hotelnya euy pelayanannya juga oke,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993405938148499,Service Quality,Service Quality (0.99); Facilities & Amenities (0.98); Guest Experience (0.98)
Mr. Abdoel,2019,5,Lokasinya strategis dekat ke pusat kota dan ke obyek wisata,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991490840911865,Facilities & Amenities,Facilities & Amenities (0.96); Service Efficiency & Responsiveness (0.83); Sustainability & Environmental Quality (0.81)
dafa gans,2025,5,hotelnya oke mantap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990880489349365,Service Quality,Service Quality (0.99); Facilities & Amenities (0.96); Guest Experience (0.95)
YUDHA WIRATAMA (YUDHA),2019,5,Pelayanan ramah sih cuma agak berisik btw standar untuk bintang 3,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.5256452560424805,Guest Experience,Guest Experience (0.97); Service Quality (0.97); Check in/out Experience (0.81)
Indah Kusumaningrum,2025,1,layanan buruk kamar kotor bau apek coba menahan diri untuk tinggal karena sudah reservasi 2 malam tapi di hari kedua tinggal sampai jam 18 kamar belum membersihkan padahal sudah sejak jam 13 permintaan ke housekeeping,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9992177486419678,Booking & Reservation Experience,Booking & Reservation Experience (0.95); Guest Experience (0.85); Facilities & Amenities (0.77)
Pradini Hikmah Rahayu,2025,1,Saya pesan di aplikasi burung biru dan chat ig sangat cepat respon tapi hasil nihil niat ingin memberikan kejutan untuk adik saya yang masih selesai wisuda malah zonk kue ternyata belum dibuat ditunggu buat eh malah tidak ada tulisan hanya kue slice saja tv pun tidak ada tulisan sangat menyesal sekali menginap di sini tidak dianjurkan dan tidak ada angkat pesan saya kamar 2 tapi kecewa sekali pertama dan terakhir menginap di dafam,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.999285876750946,Booking & Reservation Experience,Booking & Reservation Experience (0.74); Digital Connectivity & Technology (0.67); Guest Experience (0.58)
afrilia farohmah,2025,1,waktu ngadain pernikahan saya sendiri klo lokasi gedung sama kamar oke tapi saya kecewa sama penjualan marketingnya kurang profesional sudah diskusi tapi banyak yang tidak terlaksanakan saat mau pelunasan pun saya tidak di kasih kwitansi catatan total brp tellernya tidak tahu hrus konfirmasi dlu ke marketingnya krna posisi pelunasaan saat marketing libur saat bayar pun tellernya tidak brani menghitung uang saya minta bantuan staf lain hasilnya uang sudah saya hitung saat waktu masuk ke teller kurang smga seller nya lebih profesional lagi,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9987444877624512,Service Quality,Service Quality (0.31); Facilities & Amenities (0.30); Pricing & Value for Money (0.26)
irwan lubis,2025,1,hotel bangunan tua namun kurang terawat kasur bantal sprei dan tangan tidak kayak staf ramah cek masuk cek keluar cepat ada atm parkir memadai dan dekat masjid,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.8917074203491211,Facilities & Amenities,"Facilities & Amenities (0.98); Location, Accessibility & Parking (0.96); Check in/out Experience (0.89)"
Cindy Revita,2025,1,harga pesan kamar melalui aplikasi 500ribuan 2 kamar untuk 1 malam saat ci req menghubungkan kamar disuruh menambah 300rb tempat tidur tambahan bf 250rb total menambah 550rb seharga 2 kamar tidak tuh kebersihan lantai kamar kotor banget di kamar mandi ada 2 laba laba laba tangan udah buluk banget lorong depan kamar kotor parah saat bf mangkok bubur isi nyamuk mati lobi saat sore malem bau rokok parah nemu nemu,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9989699125289917,Booking & Reservation Experience,Booking & Reservation Experience (0.92); Pricing & Value for Money (0.84); Facilities & Amenities (0.82)
saebani ancilas,2025,1,hotel langganan keluarga saya pada saat mudik ke cilacap sejak masih namanya hotel besar tapi sejak namanya menjadi hotel dafam kuwalitasnya makin menurun waktu demi waktu kunjungan terahir saya pada bulan Januari 2025 inilah saya memberikan ulasan agar menjadi evaluasi buat pengelola saya mendapat kamar di lantai dua paling ujung barat sepanjang penyebrangan samping kolam renang sampai di koridor banyak yang merokok sepertinya sih pekerja proyek dan abu rokok berserakan bau rokok mengganggu sangat membuat kami yang tidak merokok seharusnya di buatkan tempat merokok yang tidak mengganggu pengunjung lain dong hargai hak orang yang tidak merokok yang lebih aneh lagi plastik cuci bekas saya temukan di kamar yang,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9950035214424133,Check in/out Experience,Check in/out Experience (0.98); Guest Experience (0.96); Facilities & Amenities (0.95)
billa UwU,2025,1,Hari ini saya datang ke Dafam cilacap mandi tangan rusaknya udara kecil kamar mandi bau stok kontak di sblh tempat tdr tidak ada listrik baru dan baru pertama kali melihat hotel ada cicak tolong lah di memperbaiki performa nya orang datang untuk bekerja dan beristirahat tapi tidak membuat kesel meskipun tipe paling murah tapi mencoba bersih dan nyaman,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.8461871147155762,Facilities & Amenities,"Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.97); Guest Experience (0.97)"
Oka Imanidar,2025,1,Tidak lagi deh nginep di sini dari satpam sampai csnya cuek banget,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9990251064300537,Service Quality,Service Quality (0.79); Safety & Security (0.75); Guest Experience (0.68)
Alviani Selvira,2025,1,Bisa check in 2 siang tapi sudah jam 2 lebih blh bisa masuk kamar padahal pesen hotelnya langsung tidak pakai aplikasi,KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.5062955021858215,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.78); Booking & Reservation Experience (0.70); Sustainability & Environmental Quality (0.63)
Anggitha Dwi,2025,1,Satpamnya gapernah mau markirin mobil diem saja,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9966146349906921,Safety & Security,Safety & Security (0.88); Religious & Halal Features (0.81); Pricing & Value for Money (0.69)
Ben Agustian,2025,1,Hotel busuk orang dari jakarta sampai pengen istrhat langsung masih harus menunggu 20 menit setelah checkin ganti jadi wisma saja jangan hotel,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9989223480224609,Check in/out Experience,Check in/out Experience (0.81); Guest Experience (0.68); Booking & Reservation Experience (0.63)
Yogi Dwi h,2025,1,Sumpah Cekin Lamaa banget sampai 14 22 menghabiskan waktu di Gajelas,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9704306125640869,Check in/out Experience,"Check in/out Experience (0.87); Guest Experience (0.81); Loyalty, Recommendation & Appreciation (0.76)"
Dream,2023,1,tidak merekomendasikan dikasur ada hewan saya dan keluarga bangun2 badan gatel dan bentol2 merah ada bekas gigitan hewan layanan kurang bagus ada spa massage tapi khusus laki2 saja yang wanita tidak disediakan tempat sudah kue spa tambah ngga seperti hotel dafam ditempat lain makanan juga aneh rasanya,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9929720759391785,Facilities & Amenities,Facilities & Amenities (0.97); Guest Experience (0.86); Food & Beverage (0.67)
Saut Togatorop,2017,1,kamar kecil dan tidak bersih di kamar mandi ketemu resepsi kue kurang responsif dan tidak ramah sarapan pagi menu lumayan banyak rasanya biasa saja jarak ke pantai teluk penyu dan benteng pendem cukup dekat kalau jalan kaki 20 menit sudah sampai,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9263060092926025,Facilities & Amenities,Facilities & Amenities (0.96); Food & Beverage (0.92); Guest Experience (0.84)
dan,2019,1,ini adalah dafam terjelek yang kutahu nilai tambah dari hotel ini hanya lokasi strategis pilihan makanan yang banyak tapi untuk pelayanan kamar sangat mengecewakan jauh dari kata layak untuk sekelas nama besar dafam,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9848259687423706,Guest Experience,Guest Experience (0.97); Facilities & Amenities (0.94); Food & Beverage (0.81)
Budi funkbass,2020,1,hotel nya nyaman bersih sarapan pagi lengkap dan enak fasilitas parkir luas buat anda yang cari hotel di cilacap hotel dafam pilihan yang tepat,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.999390721321106,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.99); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.96)"
Rani Dalius,2017,1,perlu peremajaan interior di dalam hotel dan kebersihan di sekitar kolam yang bau nya tidak mengenakkan pada hal sudah pakai pewangi semprot tetap bau bau pembuangan kamar mandi dekat kolam ikan sangat terasa baunya tamu yang baru datang akan lewat disitu menuju kamar dan aroma tidak enak penerangan lampu di kamar kurang,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9740830063819885,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (0.97); Sustainability & Environmental Quality (0.80)"
