No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
390.0,Via Mustika,21,2023-01-08,5,"Hotel bagus, bersih, di siapkan mukenah di kamar hotel. Jadi mempermudah untuk ibadah. Hanya saja lantai kamar mandi sedikit licin + jalan kaki ke Malioboro nya cuma 6 menit","Hotel bagus, bersih, di siapkan mukenah di kamar hotel. Jadi mempermudah untuk ibadah. Hanya saja lantai kamar mandi sedikit licin + jalan kaki ke malioboro nya cuma 6 menit",hotel bagus bersih di siapkan mukenah di kamar hotel jadi mempermudah untuk ibadah hanya saja lantai kamar mandi sedikit licin jalan kaki ke malioboro nya cuma menit
391.0,Debora Pancha,283,2025-01-08,4,"Nice hotel with adorable price and huge room space, clean, have safe box, fridge.. Friendly staff.. very helpful with big smile in their face.. thanks for your hospitality.. Nearby with Malioboro, supermarket, tradisional market (pasar Bringhardjo), shopping center and mall.. Recommend!!","Nice hotel with adorable price and huge room space, clean, have safe box, fridge.. Friendly staff.. Very helpful with big smile in their face.. Thanks for your hospitality.. Nearby with malioboro, supermarket, tradisional market (pasar bringhardjo), shopping center and mall.. Recommend!!",nice hotel with adorable price and huge room space clean have safe box fridge friendly staff very helpful with big smile in their face thanks for your hospitality nearby with malioboro supermarket tradisional market pasar bringhardjo shopping center and mall recommend
392.0,Arief Rahman Hasyim,414,2021-01-08,4,"Overall nice hotel to have near Malioboro area. The receptionist are nice, the check in process is quick. No hassle. Maybe since I come to the hotel with group. So they already prepare. However, had problem with the shower. Will try to ask the staff to resolve the issues.","Overall nice hotel to have near malioboro area. The receptionist are nice, the check in process is quick. No hassle. Maybe since i come to the hotel with group. So they already prepare. However, had problem with the shower. Will try to ask the staff to resolve the issues.",overall nice hotel to have near malioboro area the receptionist are nice the check in process is quick no hassle maybe since i come to the hotel with group so they already prepare however had problem with the shower will try to ask the staff to resolve the issues
393.0,Nanik Aryanti,57,2024-01-08,5,Pelayanan yg ramah sigap...kamar mandi bersih...kamar bersih...disediakan perlengkapan sholat di kmr...dkt dgn malioboro kurleb 5 mnt jln kaki,Pelayanan yg ramah sigap..kamar mandi bersih..kamar bersih..disediakan perlengkapan sholat di kmr..dkt dgn malioboro kurleb 5 mnt jln kaki,pelayanan yg ramah sigapkamar mandi bersihkamar bersihdisediakan perlengkapan sholat di kmrdkt dgn malioboro kurleb mnt jln kaki
394.0,Astuti Astuti,15,2024-01-08,5,Sangat nyaman kamar dan hotelnya.. makanannya enak2 juga dekat dengan malioboro dan pasar oleh2nya bisa hanya dengan berjalan kaki saja,Sangat nyaman kamar dan hotelnya.. Makanannya enak2 juga dekat dengan malioboro dan pasar oleh2nya bisa hanya dengan berjalan kaki saja,sangat nyaman kamar dan hotelnya makanannya enak juga dekat dengan malioboro dan pasar olehnya bisa hanya dengan berjalan kaki saja
395.0,Papi Gading,8,2022-01-08,5,"Pelayanan yg ramah, menu makanan variatif n enak, kamar selalu dibersihkan setiap hari jd selalu bersih dan rapi pokoknya betah berlama-lama di hotel ini","Pelayanan yg ramah, menu makanan variatif n enak, kamar selalu dibersihkan setiap hari jd selalu bersih dan rapi pokoknya betah berlama-lama di hotel ini",pelayanan yg ramah menu makanan variatif n enak kamar selalu dibersihkan setiap hari jd selalu bersih dan rapi pokoknya betah berlamalama di hotel ini
396.0,Widiastuti M. Kep,186,2024-01-08,5,Bagus.... Tapi karena hanya kegiatan Monev... Jadi nda tau suasana kamar nya... Makanan nya lumayan lah.... Khas Jogja,Bagus.. Tapi karena hanya kegiatan monev.. Jadi nda tau suasana kamar nya.. Makanan nya lumayan lah.. Khas jogja,bagus tapi karena hanya kegiatan monev jadi nda tau suasana kamar nya makanan nya lumayan lah khas jogja
397.0,maya chrismasari,15,2024-01-08,4,"Hotel yang dekat dengan malioboro,kalau mealioboro tinggal jalan kaki aja, kamar sih b aja, breakfast lumayan, lahan parkir luas bisa buat tempat parkir bus, resepsionis dan pelayan hotel ramah ramah.","Hotel yang dekat dengan malioboro,kalau mealioboro tinggal jalan kaki aja, kamar sih b aja, breakfast lumayan, lahan parkir luas bisa buat tempat parkir bus, resepsionis dan pelayan hotel ramah ramah.",hotel yang dekat dengan malioborokalau mealioboro tinggal jalan kaki aja kamar sih b aja breakfast lumayan lahan parkir luas bisa buat tempat parkir bus resepsionis dan pelayan hotel ramah ramah
398.0,WILA ADI PURNAMA,183,2022-01-08,4,"Lokasi dekat dg malioboro, pelayanan ramah, kamar cukup nyaman, kamar mandi bersih, sanitasi berfungsi baik di dlm kamar mandi, satu nilai yg lebih menurut sy adalah tersedianya sajadah, mukena & Al-Qur'an, tdk semua hotel menyediakan fasilitas ibadah spt ini, arah kiblat juga tertera sangat jelas, sarapan pagi cukup enak & bervariasi menunya, ada minuman kunir asem, beras kencur serta paitan yg disediakan di ruang makan, prokes juga tetap diterapkan dihotel ini👍👍","Lokasi dekat dg malioboro, pelayanan ramah, kamar cukup nyaman, kamar mandi bersih, sanitasi berfungsi baik di dlm kamar mandi, satu nilai yg lebih menurut sy adalah tersedianya sajadah, mukena & al-qur'an, tdk semua hotel menyediakan fasilitas ibadah spt ini, arah kiblat juga tertera sangat jelas, sarapan pagi cukup enak & bervariasi menunya, ada minuman kunir asem, beras kencur serta paitan yg disediakan di ruang makan, prokes juga tetap diterapkan dihotel ini",lokasi dekat dg malioboro pelayanan ramah kamar cukup nyaman kamar mandi bersih sanitasi berfungsi baik di dlm kamar mandi satu nilai yg lebih menurut sy adalah tersedianya sajadah mukena alquran tdk semua hotel menyediakan fasilitas ibadah spt ini arah kiblat juga tertera sangat jelas sarapan pagi cukup enak bervariasi menunya ada minuman kunir asem beras kencur serta paitan yg disediakan di ruang makan prokes juga tetap diterapkan dihotel ini
399.0,Wikan Mahardika ardana,6,2023-01-08,5,"Hotel khas berada di benar2 pusat kota jogjakarta, jadi pas ada perayaan tertentu jalanan sangat macet, untung fasilitas hotel dan pelayanan nya baik, walaupun gak bisa kemana2, tapi kalau mau belanja jalan kaki ke Malioboro juga bisa sih, soalnya hotel nya Deket bgt sama Malioboro","Hotel khas berada di benar2 pusat kota jogjakarta, jadi pas ada perayaan tertentu jalanan sangat macet, untung fasilitas hotel dan pelayanan nya baik, walaupun gak bisa kemana2, tapi kalau mau belanja jalan kaki ke malioboro juga bisa sih, soalnya hotel nya deket bgt sama malioboro",hotel khas berada di benar pusat kota jogjakarta jadi pas ada perayaan tertentu jalanan sangat macet untung fasilitas hotel dan pelayanan nya baik walaupun gak bisa kemana tapi kalau mau belanja jalan kaki ke malioboro juga bisa sih soalnya hotel nya deket bgt sama malioboro
400.0,Setia Puspa Julianti,93,2019-01-08,4,"Pesen ini pas lagi ada promo cc Kamar nya aga kecil tapi bersih dan nyaman tidak sumpek dan pelayanan check in check out cepat, deket dengan istana dan pasar dan kalo mau kikil mercon yg terkenal di jogja bisa jalan kaki sekitar 800meteran Ga bisa review makanan karna promo nya ga dapet breakfast...sedih","Pesen ini pas lagi ada promo cc kamar nya aga kecil tapi bersih dan nyaman tidak sumpek dan pelayanan check in check out cepat, deket dengan istana dan pasar dan kalo mau kikil mercon yg terkenal di jogja bisa jalan kaki sekitar 800meteran ga bisa review makanan karna promo nya ga dapet breakfast..sedih",pesen ini pas lagi ada promo cc kamar nya aga kecil tapi bersih dan nyaman tidak sumpek dan pelayanan check in check out cepat deket dengan istana dan pasar dan kalo mau kikil mercon yg terkenal di jogja bisa jalan kaki sekitar meteran ga bisa review makanan karna promo nya ga dapet breakfastsedih
401.0,Afifa Nabila Rahmah,24,2020-01-08,4,"Hotelnya enak, bersih bangett, nyaman untuk nginap bareng keluarga, pegawainya ramah-ramah, parkirannya cukup luas, hotelnya gak jauh dari pusat belanja, dan di dalam kamar hotelnya juga terdapat sajadah dan juga mukena.","Hotelnya enak, bersih bangett, nyaman untuk nginap bareng keluarga, pegawainya ramah-ramah, parkirannya cukup luas, hotelnya gak jauh dari pusat belanja, dan di dalam kamar hotelnya juga terdapat sajadah dan juga mukena.",hotelnya enak bersih bangett nyaman untuk nginap bareng keluarga pegawainya ramahramah parkirannya cukup luas hotelnya gak jauh dari pusat belanja dan di dalam kamar hotelnya juga terdapat sajadah dan juga mukena
402.0,Batari Perbawani,31,2023-01-08,4,"Location is super great, near to Malioboro and city center. However. For room beware of the floor in the barhroom because somtimes slippery but the service is okey and you can ask the service rom to clean it. (Maybe it because the type of floor rhat they use on the bathroom) Service is cool, for muslim they provide Al-Quran and Mukena to use in the room. Thats cool things","Location is super great, near to malioboro and city center. However. For room beware of the floor in the barhroom because somtimes slippery but the service is okey and you can ask the service rom to clean it. (maybe it because the type of floor rhat they use on the bathroom) service is cool, for muslim they provide al-quran and mukena to use in the room. Thats cool things",location is super great near to malioboro and city center however for room beware of the floor in the barhroom because somtimes slippery but the service is okey and you can ask the service rom to clean it maybe it because the type of floor rhat they use on the bathroom service is cool for muslim they provide alquran and mukena to use in the room thats cool things
403.0,yosia dwi pramudita,5,2025-01-08,5,"Hotelnya bagus, pelayanannya super ramah, makanan juga enak,","Hotelnya bagus, pelayanannya super ramah, makanan juga enak,",hotelnya bagus pelayanannya super ramah makanan juga enak
404.0,Arief Eka Prawida,31,2020-01-08,5,"pelayan ramah ramah, kamar enak, jendela bisa dibuka, dekat banget sama jalan malioboro! kamar mandi classy. buffet nya enak! lobby harum. kekurangan parkir kecil tapi ada vallet.","Pelayan ramah ramah, kamar enak, jendela bisa dibuka, dekat banget sama jalan malioboro! Kamar mandi classy. Buffet nya enak! Lobby harum. Kekurangan parkir kecil tapi ada vallet.",pelayan ramah ramah kamar enak jendela bisa dibuka dekat banget sama jalan malioboro kamar mandi classy buffet nya enak lobby harum kekurangan parkir kecil tapi ada vallet
405.0,M Darajat (mdrjt),251,2022-01-08,4,"hotelnya pegadaian, jangan khawatir nginep disini kalo lupa bawa uang ato keabisan uang tinggal kepegadaian aja di belakang hotel 😁. ada sewa sepeda, ada sepeda listrik 100k 3 jam, beca standby di depan, ke malioboro deket, toko obat depan hotel kalo tiba tiba ada perlu beli obat, apotik di depan juga ada dua, indomaret juga deket, mesjid juga deket. OK selamat liburan tetap sehat jaga prokes ya","Hotelnya pegadaian, jangan khawatir nginep disini kalo lupa bawa uang ato keabisan uang tinggal kepegadaian aja di belakang hotel. Ada sewa sepeda, ada sepeda listrik 100k 3 jam, beca standby di depan, ke malioboro deket, toko obat depan hotel kalo tiba tiba ada perlu beli obat, apotik di depan juga ada dua, indomaret juga deket, mesjid juga deket. Ok selamat liburan tetap sehat jaga prokes ya",hotelnya pegadaian jangan khawatir nginep disini kalo lupa bawa uang ato keabisan uang tinggal kepegadaian aja di belakang hotel ada sewa sepeda ada sepeda listrik k jam beca standby di depan ke malioboro deket toko obat depan hotel kalo tiba tiba ada perlu beli obat apotik di depan juga ada dua indomaret juga deket mesjid juga deket ok selamat liburan tetap sehat jaga prokes ya
406.0,Dimas Maulana,175,2024-01-08,4,"This hotel is close to Yogyakarta's zero kilometre. Room wise, it is not the best room I've ever stayed but this is quite cosy. Their service is good and the staffs are friendly.","This hotel is close to yogyakarta's zero kilometre. Room wise, it is not the best room i've ever stayed but this is quite cosy. Their service is good and the staffs are friendly.",this hotel is close to yogyakartas zero kilometre room wise it is not the best room ive ever stayed but this is quite cosy their service is good and the staffs are friendly
407.0,It's A Shop,47,2019-01-08,3,"Sebetulnya hotelnya - kamarnya lumayan, posisi juga bagus tapi 2 hari sy nginap air panas ga jalan, engineering bulak2 tp ga jg bisa mecahin masalah :( kamar juga berisik ga ada peredam suara.","Sebetulnya hotelnya - kamarnya lumayan, posisi juga bagus tapi 2 hari sy nginap air panas ga jalan, engineering bulak2 tp ga jg bisa mecahin masalah:( kamar juga berisik ga ada peredam suara.",sebetulnya hotelnya kamarnya lumayan posisi juga bagus tapi hari sy nginap air panas ga jalan engineering bulak tp ga jg bisa mecahin masalah kamar juga berisik ga ada peredam suara
408.0,Rachmad Tsalaatsa,42,2020-01-08,5,"Hotel yang cukup dekat dengan jalan malioboro, cukup jalan 8 menit sudah sampai di jalan malioboro. Parkirnya juga cukup luas. Fasilitas kamarnya juga cukup lengkap, ada ac, televisi, kamar mandi dengan air panas atau hangat. Dekat dengan masjid dan juga ada pangkalan becak disebelahnya.","Hotel yang cukup dekat dengan jalan malioboro, cukup jalan 8 menit sudah sampai di jalan malioboro. Parkirnya juga cukup luas. Fasilitas kamarnya juga cukup lengkap, ada ac, televisi, kamar mandi dengan air panas atau hangat. Dekat dengan masjid dan juga ada pangkalan becak disebelahnya.",hotel yang cukup dekat dengan jalan malioboro cukup jalan menit sudah sampai di jalan malioboro parkirnya juga cukup luas fasilitas kamarnya juga cukup lengkap ada ac televisi kamar mandi dengan air panas atau hangat dekat dengan masjid dan juga ada pangkalan becak disebelahnya
409.0,Gilang Ramadhan,108,2022-01-08,5,"Nyaman dan pelayanan sangat ramah. Lokasi dekat dengan wisata belanja. Kekurangan ngga ada bathtub sama kolam renang, selebihnya tetap recommended","Nyaman dan pelayanan sangat ramah. Lokasi dekat dengan wisata belanja. Kekurangan ngga ada bathtub sama kolam renang, selebihnya tetap recommended",nyaman dan pelayanan sangat ramah lokasi dekat dengan wisata belanja kekurangan ngga ada bathtub sama kolam renang selebihnya tetap recommended
410.0,Tha Waty,429,2019-01-08,4,"Buka bersama disini terlalu ramai, terlalu penuh, seperti tidak dibatasi jumlah dan menyesuaikan ruangan. Pesan untuk 6 orang, meja digabung dengan meja reservasi lain. Terlalu ramai untuk yang ingin buka puasa dengan ketenangan.","Buka bersama disini terlalu ramai, terlalu penuh, seperti tidak dibatasi jumlah dan menyesuaikan ruangan. Pesan untuk 6 orang, meja digabung dengan meja reservasi lain. Terlalu ramai untuk yang ingin buka puasa dengan ketenangan.",buka bersama disini terlalu ramai terlalu penuh seperti tidak dibatasi jumlah dan menyesuaikan ruangan pesan untuk orang meja digabung dengan meja reservasi lain terlalu ramai untuk yang ingin buka puasa dengan ketenangan
411.0,Jerry Yap,261,2023-01-08,4,"Lokasi hotel deket dgn malioboro, staftnya ramah, kamarnya kurang pencahayaan agak gelap, tidak kedap suara. Toilet bersih, harga mahal walaupun tanpa sarapan","Lokasi hotel deket dgn malioboro, staftnya ramah, kamarnya kurang pencahayaan agak gelap, tidak kedap suara. Toilet bersih, harga mahal walaupun tanpa sarapan",lokasi hotel deket dgn malioboro staftnya ramah kamarnya kurang pencahayaan agak gelap tidak kedap suara toilet bersih harga mahal walaupun tanpa sarapan
412.0,Bayu Kurniawan,256,2024-01-08,4,"Kamar sangat nyaman,ditambah lokasi yang dekat dengan pusat tata pemerintah dan zona komersial. Ini bisa jadi pilihan kalau mau menginap di Jogja.","Kamar sangat nyaman,ditambah lokasi yang dekat dengan pusat tata pemerintah dan zona komersial. Ini bisa jadi pilihan kalau mau menginap di jogja.",kamar sangat nyamanditambah lokasi yang dekat dengan pusat tata pemerintah dan zona komersial ini bisa jadi pilihan kalau mau menginap di jogja
413.0,Woro Setyo,45,2023-01-08,5,"Hotelnya bersih. Pegawainya ramah². Menu masakannya, sangat beragam dan enak. Lokasinya ring 1 Malioboro. Recomended banget buat nginap saat liburan ke Jogja.","Hotelnya bersih. Pegawainya ramah. Menu masakannya, sangat beragam dan enak. Lokasinya ring 1 malioboro. Recomended banget buat nginap saat liburan ke jogja.",hotelnya bersih pegawainya ramah menu masakannya sangat beragam dan enak lokasinya ring malioboro recomended banget buat nginap saat liburan ke jogja
414.0,Resty Febi,26,2019-01-08,4,"bermalam di sini selama 3 malam, cukup nyaman, kamar bersih dan staf ramah variasi sarapan tiap pagi sama, jadinya agak bosan, restaurant nya juga kecil, saat penuh susah dapat tempat duduk lokasi lumayan dekat dengan malioboro, namun banyak juga hotel lain yang lebih dekat","Bermalam di sini selama 3 malam, cukup nyaman, kamar bersih dan staf ramah variasi sarapan tiap pagi sama, jadinya agak bosan, restaurant nya juga kecil, saat penuh susah dapat tempat duduk lokasi lumayan dekat dengan malioboro, namun banyak juga hotel lain yang lebih dekat",bermalam di sini selama malam cukup nyaman kamar bersih dan staf ramah variasi sarapan tiap pagi sama jadinya agak bosan restaurant nya juga kecil saat penuh susah dapat tempat duduk lokasi lumayan dekat dengan malioboro namun banyak juga hotel lain yang lebih dekat
415.0,Zainul Arifin,347,2021-01-08,4,"2 kali sudah rombongan kami bermalam di hotel ini. Cukup dekat dengan kawasan Malioboro, jantung Jogjakarta. Kamar nyaman, suasana tenang, menu Sarapan nya pun bikin kenyang, lengkap dengan berbagai macam pilihan hidangan.","2 kali sudah rombongan kami bermalam di hotel ini. Cukup dekat dengan kawasan malioboro, jantung jogjakarta. Kamar nyaman, suasana tenang, menu sarapan nya pun bikin kenyang, lengkap dengan berbagai macam pilihan hidangan.",kali sudah rombongan kami bermalam di hotel ini cukup dekat dengan kawasan malioboro jantung jogjakarta kamar nyaman suasana tenang menu sarapan nya pun bikin kenyang lengkap dengan berbagai macam pilihan hidangan
416.0,davi anggie,737,2021-01-08,4,"Bagus tempatnya,bersih,pelayanan nya baik ,ramah dan sopan,,tetap mengikuti prokes covid 19,kamar bersih,lengkap semua.. Dan untuk parkir kendaran cukup luas dan bisa menampung banyak,,dekat dengan malioboro","Bagus tempatnya,bersih,pelayanan nya baik,ramah dan sopan,,tetap mengikuti prokes covid 19,kamar bersih,lengkap semua.. Dan untuk parkir kendaran cukup luas dan bisa menampung banyak,,dekat dengan malioboro",bagus tempatnyabersihpelayanan nya baik ramah dan sopantetap mengikuti prokes covid kamar bersihlengkap semua dan untuk parkir kendaran cukup luas dan bisa menampung banyakdekat dengan malioboro
417.0,Mahendrato Adi,29,2018-01-08,3,"hotelnya baru dan bersih dengan desain minimalis modern dekat dengan malioboro. jalan kaki 5 menit sarapan cukup bervariasi tidak ada kolam renang dan fitness centre. biasanya sih, hotel dengan rate segini, sudah include fasilitas itu","Hotelnya baru dan bersih dengan desain minimalis modern dekat dengan malioboro. Jalan kaki 5 menit sarapan cukup bervariasi tidak ada kolam renang dan fitness centre. Biasanya sih, hotel dengan rate segini, sudah include fasilitas itu",hotelnya baru dan bersih dengan desain minimalis modern dekat dengan malioboro jalan kaki menit sarapan cukup bervariasi tidak ada kolam renang dan fitness centre biasanya sih hotel dengan rate segini sudah include fasilitas itu
418.0,Akhmad Fatoni,2,2023-01-08,3,Pelayanan kurang ramah ...lantai di kamar dekat kamar mandi kaya mau copot... pertama amasuk bau apek pas di kamar Suara kamar sebelah masih terdengar bngt kurang nyaman... ...semoga di perbaiki,Pelayanan kurang ramah..lantai di kamar dekat kamar mandi kaya mau copot.. Pertama amasuk bau apek pas di kamar suara kamar sebelah masih terdengar bngt kurang nyaman....semoga di perbaiki,pelayanan kurang ramah lantai di kamar dekat kamar mandi kaya mau copot pertama amasuk bau apek pas di kamar suara kamar sebelah masih terdengar bngt kurang nyaman semoga di perbaiki
419.0,Simon Martono Suganda,71,2023-01-08,4,"Kami menginap 2 malam, hari ke-2 tidak diberikan sabun, shampo, air mineral & handuk yang baru. Kamar juga tidak dibersihkan. Air mineral diberikan setelah kami minta","Kami menginap 2 malam, hari ke-2 tidak diberikan sabun, shampo, air mineral & handuk yang baru. Kamar juga tidak dibersihkan. Air mineral diberikan setelah kami minta",kami menginap malam hari ke tidak diberikan sabun shampo air mineral handuk yang baru kamar juga tidak dibersihkan air mineral diberikan setelah kami minta
420.0,wawan firmansyah,77,2023-01-08,3,"Pelayanan si ok bgt, cuma kamar kurang bersih AC nya ga dingin trs suara orang ke denger jelas jadi lgi enak tidur jadi k ganggu","Pelayanan si ok bgt, cuma kamar kurang bersih ac nya ga dingin trs suara orang ke denger jelas jadi lgi enak tidur jadi k ganggu",pelayanan si ok bgt cuma kamar kurang bersih ac nya ga dingin trs suara orang ke denger jelas jadi lgi enak tidur jadi k ganggu
421.0,Wisangga Mahardika,320,2019-01-08,4,"Hotel bersih dan rapi, ruang kamar kecil dan terbatas tapi nyaman. King bed nya kurang gede haha terus buat hospitality dari staff fo kurang menurut saya, padahal sudah jelas namun sering banget misscom pada hari saya menginap","Hotel bersih dan rapi, ruang kamar kecil dan terbatas tapi nyaman. King bed nya kurang gede haha terus buat hospitality dari staff fo kurang menurut saya, padahal sudah jelas namun sering banget misscom pada hari saya menginap",hotel bersih dan rapi ruang kamar kecil dan terbatas tapi nyaman king bed nya kurang gede haha terus buat hospitality dari staff fo kurang menurut saya padahal sudah jelas namun sering banget misscom pada hari saya menginap
422.0,Fitri Trisna,39,2020-01-08,5,"Plus nya : pegawai ramah.. Menyapa dg assallamualaikum.. Disediakan mukenah, sajadah, al quran juga.. Ac dingin, air panas tidak ada masalah.. Kamar jg setiap hari dibersihkan, handuk selalu diganti.. Terimakasih saya dpt kamar yg ada connecting door nya jd tetep bisa memantau anak2 yg ada di kamar sebelah.. Minus nya : kamar kurang luas, tidak begitu kedap suara.. Suara kran air dari kamar sebelah terdengar jelas.. Suara orang berjalan di lorong depan kamar jg terdengar dari dalam kamar.. Bisa jalan kaki ke malioboro.. Gak deket2 sih.. Kalo naik ojol atau becak terlalu dekat tapi kalo jalan kaki lumayan berkeringat.. Itung2 olahraga.. Hehe.. Cari makan nya via gofood krn g begitu banyak org jual makanan deket hotel..","Plus nya: pegawai ramah.. Menyapa dg assallamualaikum.. Disediakan mukenah, sajadah, al quran juga.. Ac dingin, air panas tidak ada masalah.. Kamar jg setiap hari dibersihkan, handuk selalu diganti.. Terimakasih saya dpt kamar yg ada connecting door nya jd tetep bisa memantau anak2 yg ada di kamar sebelah.. Minus nya: kamar kurang luas, tidak begitu kedap suara.. Suara kran air dari kamar sebelah terdengar jelas.. Suara orang berjalan di lorong depan kamar jg terdengar dari dalam kamar.. Bisa jalan kaki ke malioboro.. Gak deket2 sih.. Kalo naik ojol atau becak terlalu dekat tapi kalo jalan kaki lumayan berkeringat.. Itung2 olahraga.. Hehe.. Cari makan nya via gofood krn g begitu banyak org jual makanan deket hotel..",plus nya pegawai ramah menyapa dg assallamualaikum disediakan mukenah sajadah al quran juga ac dingin air panas tidak ada masalah kamar jg setiap hari dibersihkan handuk selalu diganti terimakasih saya dpt kamar yg ada connecting door nya jd tetep bisa memantau anak yg ada di kamar sebelah minus nya kamar kurang luas tidak begitu kedap suara suara kran air dari kamar sebelah terdengar jelas suara orang berjalan di lorong depan kamar jg terdengar dari dalam kamar bisa jalan kaki ke malioboro gak deket sih kalo naik ojol atau becak terlalu dekat tapi kalo jalan kaki lumayan berkeringat itung olahraga hehe cari makan nya via gofood krn g begitu banyak org jual makanan deket hotel
423.0,Windi Indria Rini,60,2020-01-08,5,"Petugas ramah dan tanggap. Ac saya bocor di hari pertama menginap, saya lapor segera dibetulkan. Staf hotel juga membantu menjawab pertanyaan dengan baik, kebersihan kamar dan rasa makanan perlu ditingkatkan","Petugas ramah dan tanggap. Ac saya bocor di hari pertama menginap, saya lapor segera dibetulkan. Staf hotel juga membantu menjawab pertanyaan dengan baik, kebersihan kamar dan rasa makanan perlu ditingkatkan",petugas ramah dan tanggap ac saya bocor di hari pertama menginap saya lapor segera dibetulkan staf hotel juga membantu menjawab pertanyaan dengan baik kebersihan kamar dan rasa makanan perlu ditingkatkan
424.0,Andhes Herwindro,10,2020-01-08,5,"Hotelnya enak, kamarnya juga oke, dan cukup luas, kebetulan saya request yg smoking room di lt.2, breakfastnya juga enak, walaupun restonya agak sempit, dan yg paling enak lagi ke malioboro dekat, hanya 5menit berjalan kaki...","Hotelnya enak, kamarnya juga oke, dan cukup luas, kebetulan saya request yg smoking room di lt.2, breakfastnya juga enak, walaupun restonya agak sempit, dan yg paling enak lagi ke malioboro dekat, hanya 5menit berjalan kaki..",hotelnya enak kamarnya juga oke dan cukup luas kebetulan saya request yg smoking room di lt breakfastnya juga enak walaupun restonya agak sempit dan yg paling enak lagi ke malioboro dekat hanya menit berjalan kaki
425.0,ayu retno sari,2,2023-01-08,5,"Recommended sih, stafnya ramah, kamarnya juga lumayan, cuma kurang ada hair dryer ajah sii, hehehe thankyou","Recommended sih, stafnya ramah, kamarnya juga lumayan, cuma kurang ada hair dryer ajah sii, hehehe thankyou",recommended sih stafnya ramah kamarnya juga lumayan cuma kurang ada hair dryer ajah sii hehehe thankyou
426.0,Amanda Nur Cahyawati,48,2019-01-08,5,"Hotel pesonna malioboro💃💃. Bersihhhh bgt, parkirannya juga luas. Dweket bgt dgn pasar bringharjo,titik nol kilometer, dan tentunya mirota😚😚 Untuk kebutuhan shalat jangan khawatir, disana juga disiapkan mukenah dan sajadah 😍😍😍😍 Oh y, hotel ini juga deket dengan masjid, jadi kalau mau jumatan gak usah bingung cari masjid hiiihiii....","Hotel pesonna malioboro. Bersihh bgt, parkirannya juga luas. Dweket bgt dgn pasar bringharjo,titik nol kilometer, dan tentunya mirota untuk kebutuhan shalat jangan khawatir, disana juga disiapkan mukenah dan sajadah oh y, hotel ini juga deket dengan masjid, jadi kalau mau jumatan gak usah bingung cari masjid hiihii..",hotel pesonna malioboro bersihh bgt parkirannya juga luas dweket bgt dgn pasar bringharjotitik nol kilometer dan tentunya mirota untuk kebutuhan shalat jangan khawatir disana juga disiapkan mukenah dan sajadah oh y hotel ini juga deket dengan masjid jadi kalau mau jumatan gak usah bingung cari masjid hiihii
427.0,Fauzy Zacky,28,2025-06-08,5,Staying here for 4 Days Good Services Good Locations Overall Amazing stay yeey!,Staying here for 4 days good services good locations overall amazing stay yeey!,staying here for days good services good locations overall amazing stay yeey
428.0,nissanie,116,2020-01-08,5,"Di hotel pessona baru pertama kali nginap disini, lokasi dekat malioboro dan alun2 utara, bisa diakses dengan jalan kaki atau naik becak. Kamar nyaman, pelayanan ramah, bersih, makanan nya juga enak. Mungkin jika ada kesempatan ingin nginap lagi disini.","Di hotel pessona baru pertama kali nginap disini, lokasi dekat malioboro dan alun2 utara, bisa diakses dengan jalan kaki atau naik becak. Kamar nyaman, pelayanan ramah, bersih, makanan nya juga enak. Mungkin jika ada kesempatan ingin nginap lagi disini.",di hotel pessona baru pertama kali nginap disini lokasi dekat malioboro dan alun utara bisa diakses dengan jalan kaki atau naik becak kamar nyaman pelayanan ramah bersih makanan nya juga enak mungkin jika ada kesempatan ingin nginap lagi disini
429.0,p L A,21,2025-12-25,5,👍,,
430.0,Prischilla Seferin,8,2023-01-08,5,"Pengalaman yang menyenangkan. Menurut saya, pelayanan yang diberikan luar biasa, akan tetapi beberapa hal mengenai kebersihan di dalam kamar harus ditingkatkan.","Pengalaman yang menyenangkan. Menurut saya, pelayanan yang diberikan luar biasa, akan tetapi beberapa hal mengenai kebersihan di dalam kamar harus ditingkatkan.",pengalaman yang menyenangkan menurut saya pelayanan yang diberikan luar biasa akan tetapi beberapa hal mengenai kebersihan di dalam kamar harus ditingkatkan
431.0,Ghora Laziola,12,2020-01-08,5,"Hotel ini sangat bagus dan nyaman bagi pengunjung. Kami sangat puas bisa berada disini. Lokasi yang tidak jauh dari jalan Malioboro membuat hotel ini strategis. Pelayanan yang maksimal dan makanan yang lezat, menambah nilai kepuasan kami 👍 …","Hotel ini sangat bagus dan nyaman bagi pengunjung. Kami sangat puas bisa berada disini. Lokasi yang tidak jauh dari jalan malioboro membuat hotel ini strategis. Pelayanan yang maksimal dan makanan yang lezat, menambah nilai kepuasan kami",hotel ini sangat bagus dan nyaman bagi pengunjung kami sangat puas bisa berada disini lokasi yang tidak jauh dari jalan malioboro membuat hotel ini strategis pelayanan yang maksimal dan makanan yang lezat menambah nilai kepuasan kami
