No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
378.0,dyah anugrah,117,2020-01-08,4,"Standar ibis,bersih dan kamar nyaman. Deket bgt dr malioboro. Kolam renang ok,meski ga luas. Tp karena ada pub,jadi selalu ada musik. Lumayan berisik. Tambahan breakfast nya mahal sih. Tp dideket ibis ada gudek yg enak. Ruang bermain anaknya ternyata kecil.","Standar ibis,bersih dan kamar nyaman. Deket bgt dr malioboro. Kolam renang ok,meski ga luas. Tp karena ada pub,jadi selalu ada musik. Lumayan berisik. Tambahan breakfast nya mahal sih. Tp dideket ibis ada gudek yg enak. Ruang bermain anaknya ternyata kecil.",standar ibisbersih dan kamar nyaman deket bgt dr malioboro kolam renang okmeski ga luas tp karena ada pubjadi selalu ada musik lumayan berisik tambahan breakfast nya mahal sih tp dideket ibis ada gudek yg enak ruang bermain anaknya ternyata kecil
379.0,uci hadiyanto,150,2023-01-08,4,Hotel kece dekat sama stasiun Tugu dan malioboro. Kemana-mana dekat. Disekitarnya banyak rental mobil dan motor. Cocok banget buat yang punya rencana liburan dan jalan-jalan. Ada kolam renang di rooftop. Yang paling seneng sama hotelnya adalah karena ruangannya warna warni. Jadi suasana nya asyik.,Hotel kece dekat sama stasiun tugu dan malioboro. Kemana-mana dekat. Disekitarnya banyak rental mobil dan motor. Cocok banget buat yang punya rencana liburan dan jalan-jalan. Ada kolam renang di rooftop. Yang paling seneng sama hotelnya adalah karena ruangannya warna warni. Jadi suasana nya asyik.,hotel kece dekat sama stasiun tugu dan malioboro kemanamana dekat disekitarnya banyak rental mobil dan motor cocok banget buat yang punya rencana liburan dan jalanjalan ada kolam renang di rooftop yang paling seneng sama hotelnya adalah karena ruangannya warna warni jadi suasana nya asyik
380.0,Taufik Nurhidayat,5,2024-01-08,1,"saya datang dari cilacap ke jogja mau mengikuti acara meeting perusahaan di hotel ibis styles ketika mau parkir mobil ,halamany parkir penuh lalu di arahkan security yg di parkiran untuk parkir di pingir jln dgn putar balik lawan arah ,karena sya kesusahan memarkirkan mobil yg dpn blkng sudah ada mobil yg terparkir kemudian sya meminta tolong security dgn baik2, namun securitynya dengan nada kethus seperti menantang dan mengajak cekcok sya biarin saja dan sya jg bilng terimaksih walaupun dlm hati sya jengkel,mohon untuk securitynya selalu di ingatkan ketika brefing agar selalu ramah dlm melayani tamu .Terimakasih","Saya datang dari cilacap ke jogja mau mengikuti acara meeting perusahaan di hotel ibis styles ketika mau parkir mobil,halamany parkir penuh lalu di arahkan security yg di parkiran untuk parkir di pingir jln dgn putar balik lawan arah,karena sya kesusahan memarkirkan mobil yg dpn blkng sudah ada mobil yg terparkir kemudian sya meminta tolong security dgn baik2, namun securitynya dengan nada kethus seperti menantang dan mengajak cekcok sya biarin saja dan sya jg bilng terimaksih walaupun dlm hati sya jengkel,mohon untuk securitynya selalu di ingatkan ketika brefing agar selalu ramah dlm melayani tamu.terimakasih",saya datang dari cilacap ke jogja mau mengikuti acara meeting perusahaan di hotel ibis styles ketika mau parkir mobil halamany parkir penuh lalu di arahkan security yg di parkiran untuk parkir di pingir jln dgn putar balik lawan arah karena sya kesusahan memarkirkan mobil yg dpn blkng sudah ada mobil yg terparkir kemudian sya meminta tolong security dgn baik namun securitynya dengan nada kethus seperti menantang dan mengajak cekcok sya biarin saja dan sya jg bilng terimaksih walaupun dlm hati sya jengkelmohon untuk securitynya selalu di ingatkan ketika brefing agar selalu ramah dlm melayani tamu terimakasih
381.0,Roberto Natakusumah,16,2022-01-08,3,"Pelayanannya krg memuaskan spt saat check in kami bawa anak bayi minta dipercepat check in nya tp responnya lama dan hrs bicara dg agak keras baru diusahakan lbh cpt, tdk spt hotel lain yg biasanya kami nginap, sandal hotel tdk disediakan dan hrs minta dulu baru diantar sandalnya ke kmr, utk kmrnya sih lumayan nyaman","Pelayanannya krg memuaskan spt saat check in kami bawa anak bayi minta dipercepat check in nya tp responnya lama dan hrs bicara dg agak keras baru diusahakan lbh cpt, tdk spt hotel lain yg biasanya kami nginap, sandal hotel tdk disediakan dan hrs minta dulu baru diantar sandalnya ke kmr, utk kmrnya sih lumayan nyaman",pelayanannya krg memuaskan spt saat check in kami bawa anak bayi minta dipercepat check in nya tp responnya lama dan hrs bicara dg agak keras baru diusahakan lbh cpt tdk spt hotel lain yg biasanya kami nginap sandal hotel tdk disediakan dan hrs minta dulu baru diantar sandalnya ke kmr utk kmrnya sih lumayan nyaman
382.0,Maykel Tan,22,2019-01-08,5,"The staff at reception and dining area is friendly The room is neat and clean, when we first enter the room, the housekeeping staff made a heart shaped decoration from the towel It was lovely. The second day, they made it into a dog shape, my son really likes it. There is a mini mart just across the street. The hotel is also close from Malioboro street, one of the city's center for souvenir and handicraft. A lot of culinary options as well. Also close to the train station.","The staff at reception and dining area is friendly the room is neat and clean, when we first enter the room, the housekeeping staff made a heart shaped decoration from the towel it was lovely. The second day, they made it into a dog shape, my son really likes it. There is a mini mart just across the street. The hotel is also close from malioboro street, one of the city's center for souvenir and handicraft. A lot of culinary options as well. Also close to the train station.",the staff at reception and dining area is friendly the room is neat and clean when we first enter the room the housekeeping staff made a heart shaped decoration from the towel it was lovely the second day they made it into a dog shape my son really likes it there is a mini mart just across the street the hotel is also close from malioboro street one of the citys center for souvenir and handicraft a lot of culinary options as well also close to the train station
383.0,Yuliana Aznur,41,2023-01-08,5,Suka banget nginap disini.. Ada bathup untuk pesen kamar type family room. Ada teras buat tempat ngobrol. Ada ruang tv buat nnton. Kamarmandi super besar.. enjoy banget.. Sarapannya juga enak bisa beli tanaman bunga juga..,Suka banget nginap disini.. Ada bathup untuk pesen kamar type family room. Ada teras buat tempat ngobrol. Ada ruang tv buat nnton. Kamarmandi super besar.. Enjoy banget.. Sarapannya juga enak bisa beli tanaman bunga juga..,suka banget nginap disini ada bathup untuk pesen kamar type family room ada teras buat tempat ngobrol ada ruang tv buat nnton kamarmandi super besar enjoy banget sarapannya juga enak bisa beli tanaman bunga juga
384.0,Valen Rahayu,93,2019-01-08,2,"Ini lagi kamarnya amburadul, pada copot aksesoris kamar mandinya, kaca nya ada polkadot hitam. Staf hotel sih ramah, reservasi lewat online, uda nulis note panjang lebar ga ada gunanya, ga connect sama sekali sama hotelnya. Cukup sekali dan terima kasih. Ada kejadian lift nua ngambek ga mau buka pintu lagi. Sampe males mo foto hotelnya. Yang ok cuma rooftop bar n poolnya.","Ini lagi kamarnya amburadul, pada copot aksesoris kamar mandinya, kaca nya ada polkadot hitam. Staf hotel sih ramah, reservasi lewat online, uda nulis note panjang lebar ga ada gunanya, ga connect sama sekali sama hotelnya. Cukup sekali dan terima kasih. Ada kejadian lift nua ngambek ga mau buka pintu lagi. Sampe males mo foto hotelnya. Yang ok cuma rooftop bar n poolnya.",ini lagi kamarnya amburadul pada copot aksesoris kamar mandinya kaca nya ada polkadot hitam staf hotel sih ramah reservasi lewat online uda nulis note panjang lebar ga ada gunanya ga connect sama sekali sama hotelnya cukup sekali dan terima kasih ada kejadian lift nua ngambek ga mau buka pintu lagi sampe males mo foto hotelnya yang ok cuma rooftop bar n poolnya
385.0,Nareswari Anjani Putri,4,2020-01-08,1,"Pertama : sudah pesan sepuluh kamar dari satu bulan sebelumnya dalam satu lantai dan sudah dibayar penuh juga. Tetapi kenyataannya gak dapat satu lantai, akhirnya protes minta satu lantai. Kedua : sudah pesan kamar yang tidak merokok, karena saya bawa anak-anak bayi dan usia 3 tahun. Tetapi kenyataannya di kamar yang bisa merokok dan masih pekat bau rokoknya. Ketiga : kamar yang saya dapat, AC nya rusak dan saya minta ganti kamar dan yang saya dapat malah kamar yang downgrade. Besoknya saya baru dapat kamar yang setara dengan kamar yang saya pesan. Ketika saya mau mandi di tempat mandinya ada rambut. Saya benar-benar tidak yakin bahwa kamar tersebut sudah dibersihkan. SAYA BENAR BENAR KECEWA DENGAN PELAYANAN DI HOTEL INI.","Pertama: sudah pesan sepuluh kamar dari satu bulan sebelumnya dalam satu lantai dan sudah dibayar penuh juga. Tetapi kenyataannya gak dapat satu lantai, akhirnya protes minta satu lantai. Kedua: sudah pesan kamar yang tidak merokok, karena saya bawa anak-anak bayi dan usia 3 tahun. Tetapi kenyataannya di kamar yang bisa merokok dan masih pekat bau rokoknya. Ketiga: kamar yang saya dapat, ac nya rusak dan saya minta ganti kamar dan yang saya dapat malah kamar yang downgrade. Besoknya saya baru dapat kamar yang setara dengan kamar yang saya pesan. Ketika saya mau mandi di tempat mandinya ada rambut. Saya benar-benar tidak yakin bahwa kamar tersebut sudah dibersihkan. Saya benar benar kecewa dengan pelayanan di hotel ini.",pertama sudah pesan sepuluh kamar dari satu bulan sebelumnya dalam satu lantai dan sudah dibayar penuh juga tetapi kenyataannya gak dapat satu lantai akhirnya protes minta satu lantai kedua sudah pesan kamar yang tidak merokok karena saya bawa anakanak bayi dan usia tahun tetapi kenyataannya di kamar yang bisa merokok dan masih pekat bau rokoknya ketiga kamar yang saya dapat ac nya rusak dan saya minta ganti kamar dan yang saya dapat malah kamar yang downgrade besoknya saya baru dapat kamar yang setara dengan kamar yang saya pesan ketika saya mau mandi di tempat mandinya ada rambut saya benarbenar tidak yakin bahwa kamar tersebut sudah dibersihkan saya benar benar kecewa dengan pelayanan di hotel ini
386.0,Ilham AL-Bukhari,3,2024-01-08,1,"Hotel terburuk yang pernah saya datangi, kalian bisa. Nilai sendiri dari foto yang saya kirim. Tidak hanya satu kamar melainkan saya berserta rombongan kamarnya seperti ini semua","Hotel terburuk yang pernah saya datangi, kalian bisa. Nilai sendiri dari foto yang saya kirim. Tidak hanya satu kamar melainkan saya berserta rombongan kamarnya seperti ini semua",hotel terburuk yang pernah saya datangi kalian bisa nilai sendiri dari foto yang saya kirim tidak hanya satu kamar melainkan saya berserta rombongan kamarnya seperti ini semua
387.0,Sitangsu Kresna,22,2023-01-08,5,"Sangat Rekomend, untuk berjalan kaki membutuh 7-8menit ke jalan Malioboro, dekat dengan stasiun Tugu/Yogyakarta, Untuk hidangan makanan sangat memuaskan, check in yang cepat dan pegawainya sangat ramah sekali","Sangat rekomend, untuk berjalan kaki membutuh 7-8menit ke jalan malioboro, dekat dengan stasiun tugu/yogyakarta, untuk hidangan makanan sangat memuaskan, check in yang cepat dan pegawainya sangat ramah sekali",sangat rekomend untuk berjalan kaki membutuh menit ke jalan malioboro dekat dengan stasiun tuguyogyakarta untuk hidangan makanan sangat memuaskan check in yang cepat dan pegawainya sangat ramah sekali
388.0,Marwoto Marwoto,2,2024-01-08,4,"Layanan kamar tgl.10 bagus, jam 9 sdh rapi Kamar 421 masih bau asap rokok Menu makan cukup, layan dadar telur kurang ramah dan lambat.","Layanan kamar tgl.10 bagus, jam 9 sdh rapi kamar 421 masih bau asap rokok menu makan cukup, layan dadar telur kurang ramah dan lambat.",layanan kamar tgl bagus jam sdh rapi kamar masih bau asap rokok menu makan cukup layan dadar telur kurang ramah dan lambat
389.0,yulia na farel,22,2021-01-08,2,"Disini w lebih nyaman sama tukang becaknya drpd petugas hotelnya 🤣 Mobil nyangkut parah gk ada yg ngasih tau klo bisa lewat samping, mlah tkg becak yg ngasih tau, tempat parkir sempit bgt msa dsruh mepet bgt sma tembok smpe pintu mobil gk bisa dbuka, tkg parkirnya ngeselin. Gk recomended deh mls balik lagi kesini. …","Disini w lebih nyaman sama tukang becaknya drpd petugas hotelnya mobil nyangkut parah gk ada yg ngasih tau klo bisa lewat samping, mlah tkg becak yg ngasih tau, tempat parkir sempit bgt msa dsruh mepet bgt sma tembok smpe pintu mobil gk bisa dbuka, tkg parkirnya ngeselin. Gk recomended deh mls balik lagi kesini.",disini w lebih nyaman sama tukang becaknya drpd petugas hotelnya mobil nyangkut parah gk ada yg ngasih tau klo bisa lewat samping mlah tkg becak yg ngasih tau tempat parkir sempit bgt msa dsruh mepet bgt sma tembok smpe pintu mobil gk bisa dbuka tkg parkirnya ngeselin gk recomended deh mls balik lagi kesini
390.0,Ulfi Alfisnaini,104,2021-01-08,4,Hotel yang sudah menerapkan protokol kesehatan dengan sangat baik. Sebelum masuk di cek suhu tubuh dan disediakan hand sanitizer. Amenities dan toiletries dipack dan diberikan saat check in. Sarapan juga semi buffet jadi tidak pegang2 alat makan bekas tamu lain.,Hotel yang sudah menerapkan protokol kesehatan dengan sangat baik. Sebelum masuk di cek suhu tubuh dan disediakan hand sanitizer. Amenities dan toiletries dipack dan diberikan saat check in. Sarapan juga semi buffet jadi tidak pegang2 alat makan bekas tamu lain.,hotel yang sudah menerapkan protokol kesehatan dengan sangat baik sebelum masuk di cek suhu tubuh dan disediakan hand sanitizer amenities dan toiletries dipack dan diberikan saat check in sarapan juga semi buffet jadi tidak pegang alat makan bekas tamu lain
391.0,Hesti Dewie,163,2023-01-08,5,"senang nginap disini , terutama makan pagi yang sangat variatif dan tetap tersedia lengkap meskipun sy breakfast sdh cukup siang, fasilitas kamar tidur dan kamar mandi cukup baik, tersedia pembuat kopi dan teh juga , dgn harga yg kompetitif ...","Senang nginap disini, terutama makan pagi yang sangat variatif dan tetap tersedia lengkap meskipun sy breakfast sdh cukup siang, fasilitas kamar tidur dan kamar mandi cukup baik, tersedia pembuat kopi dan teh juga, dgn harga yg kompetitif..",senang nginap disini terutama makan pagi yang sangat variatif dan tetap tersedia lengkap meskipun sy breakfast sdh cukup siang fasilitas kamar tidur dan kamar mandi cukup baik tersedia pembuat kopi dan teh juga dgn harga yg kompetitif
392.0,Reza Amelia,1,2025-01-08,5,"Hotelnya nyaman, dekat Malioboro, kamarnya bersih, stafnya ramah bngt inisial G","Hotelnya nyaman, dekat malioboro, kamarnya bersih, stafnya ramah bngt inisial g",hotelnya nyaman dekat malioboro kamarnya bersih stafnya ramah bngt inisial g
393.0,Tea Qaula Ferbia,2,2022-01-08,5,"It is suitable for intimate weddings, good decoration, good entertainment. Our event went smoothly and comfortably. Friendly staff, all good food for events or breakfast, clean and comfortable honeymoon rooms, health protocols are also appropriate. all good. excellent","It is suitable for intimate weddings, good decoration, good entertainment. Our event went smoothly and comfortably. Friendly staff, all good food for events or breakfast, clean and comfortable honeymoon rooms, health protocols are also appropriate. All good. Excellent",it is suitable for intimate weddings good decoration good entertainment our event went smoothly and comfortably friendly staff all good food for events or breakfast clean and comfortable honeymoon rooms health protocols are also appropriate all good excellent
394.0,Andromeda Noholo,185,2020-01-08,5,- Rooftop cafenya punya pemandangan yang bagus di tengah kota Jogja. - Ada kolam anak juga. - Ambiencenya cocok untuk photo session. - Ada paket all you can eat setiap hari dengan menu berbeda2. Hanya Rp 50rb per kepala,- rooftop cafenya punya pemandangan yang bagus di tengah kota jogja. - ada kolam anak juga. - ambiencenya cocok untuk photo session. - ada paket all you can eat setiap hari dengan menu berbeda2. Hanya rp 50rb per kepala,rooftop cafenya punya pemandangan yang bagus di tengah kota jogja ada kolam anak juga ambiencenya cocok untuk photo session ada paket all you can eat setiap hari dengan menu berbeda hanya rp rb per kepala
395.0,Nova Ariyanto,1176,2020-01-08,4,"Hotel dekat kota dan akses cukup mudah. Kamarnya luas, bersih dan nyaman. Cocok buat keluarga. Proses check-in-nya cukup cepat. Staff hotel ramah dan fasilitas disini juga lumaya lengkap. Ada arena kolam renangnya pula.","Hotel dekat kota dan akses cukup mudah. Kamarnya luas, bersih dan nyaman. Cocok buat keluarga. Proses check-in-nya cukup cepat. Staff hotel ramah dan fasilitas disini juga lumaya lengkap. Ada arena kolam renangnya pula.",hotel dekat kota dan akses cukup mudah kamarnya luas bersih dan nyaman cocok buat keluarga proses checkinnya cukup cepat staff hotel ramah dan fasilitas disini juga lumaya lengkap ada arena kolam renangnya pula
396.0,kyyy,92,2023-01-08,4,"Cocok buat anak muda, buat backpackeran juga pilihan bagus!. Lokasi sangat strategis mau ke Malioboro ataupun stasiun kota sangat dekat. Untuk tempat makan? Banyaaaakkkk sekitaran hotel tempat makan enak! 8/ 10","Cocok buat anak muda, buat backpackeran juga pilihan bagus!. Lokasi sangat strategis mau ke malioboro ataupun stasiun kota sangat dekat. Untuk tempat makan? Banyaakk sekitaran hotel tempat makan enak! 8/ 10",cocok buat anak muda buat backpackeran juga pilihan bagus lokasi sangat strategis mau ke malioboro ataupun stasiun kota sangat dekat untuk tempat makan banyaakk sekitaran hotel tempat makan enak
397.0,fahma yunika,1,2019-01-08,5,"Meeting 3 hari, lobby dekorasi nyaman, menarik. tetapi baru ada renovasi. Kamar bersih nyaman.Dapat di lantai 2. Kasur bersih empuk nyaman, handuk bersih, ada dibentuk lucu. Sarapan cukup menarik. Kolam dilantai paling atas tempatnya istimewa. Good stay.","Meeting 3 hari, lobby dekorasi nyaman, menarik. Tetapi baru ada renovasi. Kamar bersih nyaman.dapat di lantai 2. Kasur bersih empuk nyaman, handuk bersih, ada dibentuk lucu. Sarapan cukup menarik. Kolam dilantai paling atas tempatnya istimewa. Good stay.",meeting hari lobby dekorasi nyaman menarik tetapi baru ada renovasi kamar bersih nyamandapat di lantai kasur bersih empuk nyaman handuk bersih ada dibentuk lucu sarapan cukup menarik kolam dilantai paling atas tempatnya istimewa good stay
398.0,Abdillah Hadi Wijaya,177,2019-01-08,5,"Sangat puas, pelayanan ramah. Makanan yg tersedia enak dan cukup lengkap. View dari skypoolnya sangat bagus. Pemandanfan kota dan gunung-gunung indah di pagi dan sore hari. Apalagi malam ada hiburan jazz dari minibar di lantai teratasnya.","Sangat puas, pelayanan ramah. Makanan yg tersedia enak dan cukup lengkap. View dari skypoolnya sangat bagus. Pemandanfan kota dan gunung-gunung indah di pagi dan sore hari. Apalagi malam ada hiburan jazz dari minibar di lantai teratasnya.",sangat puas pelayanan ramah makanan yg tersedia enak dan cukup lengkap view dari skypoolnya sangat bagus pemandanfan kota dan gununggunung indah di pagi dan sore hari apalagi malam ada hiburan jazz dari minibar di lantai teratasnya
399.0,Intan Kusumadewi,15,2023-01-08,5,"Terima kasih banyak kejutan ulang tahun nya, sayang kurang lama liburannya padahal betah banget ada kolam renang roof topnya. Semoga bisa liburan dan nginep lagi di Ibis style.","Terima kasih banyak kejutan ulang tahun nya, sayang kurang lama liburannya padahal betah banget ada kolam renang roof topnya. Semoga bisa liburan dan nginep lagi di ibis style.",terima kasih banyak kejutan ulang tahun nya sayang kurang lama liburannya padahal betah banget ada kolam renang roof topnya semoga bisa liburan dan nginep lagi di ibis style
400.0,Wegig Ciang,140,2021-01-08,4,"Hotel di malioboro yang terbilang hotel bisnis, namun memiliki view yang kekinian. Di bagian lobby hotel ini menyajikan tempat yang penuh warna yang khas dengan nuansa anak muda. Untuk harga sendiri standar untuk kelas bisnis. Namun, saya cukup kaget ternyata di lantai 7 hotel ini terdapat view kolam renang dan bar, yang pada setiap sabtu dan minggu tersedia live music bagi pendengar, dan menyediakan hidangan malam khas coffe bar dan makanan selingan lainnya. 🤩😁","Hotel di malioboro yang terbilang hotel bisnis, namun memiliki view yang kekinian. Di bagian lobby hotel ini menyajikan tempat yang penuh warna yang khas dengan nuansa anak muda. Untuk harga sendiri standar untuk kelas bisnis. Namun, saya cukup kaget ternyata di lantai 7 hotel ini terdapat view kolam renang dan bar, yang pada setiap sabtu dan minggu tersedia live music bagi pendengar, dan menyediakan hidangan malam khas coffe bar dan makanan selingan lainnya.",hotel di malioboro yang terbilang hotel bisnis namun memiliki view yang kekinian di bagian lobby hotel ini menyajikan tempat yang penuh warna yang khas dengan nuansa anak muda untuk harga sendiri standar untuk kelas bisnis namun saya cukup kaget ternyata di lantai hotel ini terdapat view kolam renang dan bar yang pada setiap sabtu dan minggu tersedia live music bagi pendengar dan menyediakan hidangan malam khas coffe bar dan makanan selingan lainnya
401.0,Gabriel Fredrick Silaban,1,2024-01-08,5,"Kamarnya bersih,lokasinya strategis juga dekat dengan Malioboro,pelayanannya memuaskan dan staff nya juga ramah-ramah.pokoknya good review banget deh,besok-besok bakalan nginep disini lagi.","Kamarnya bersih,lokasinya strategis juga dekat dengan malioboro,pelayanannya memuaskan dan staff nya juga ramah-ramah.pokoknya good review banget deh,besok-besok bakalan nginep disini lagi.",kamarnya bersihlokasinya strategis juga dekat dengan malioboropelayanannya memuaskan dan staff nya juga ramahramahpokoknya good review banget dehbesokbesok bakalan nginep disini lagi
402.0,Rizki Karim,302,2019-01-08,4,"tempat yang cocok untuk menginap di jogja bersama keluarga. lokasi sekitar 400 meter dari pintu timur stasiun jogja, bisa jalan kaki sekitar 10 menit, atau naik becak. Terdapat beberapa fasilitas yang menunjang bermain dengan anak balita seperti, kolam renang di rooftop, bathtub di kamar mandi, ruang bermain di samping lobby, serta menu sarapan yang bervariasi seperti roti, bubur ayam, dan sereal susu. cocok untuk anak. hanya saja space parkir kendaraan kurang memadai, parkiran basement kurang pencahayaan, serta garis line parkir kurang terlihat dengan jelas dan bertumpuk, menyulitkan untuk memarkirkan mobil. semoga bisa lebih baik kedepannya.","Tempat yang cocok untuk menginap di jogja bersama keluarga. Lokasi sekitar 400 meter dari pintu timur stasiun jogja, bisa jalan kaki sekitar 10 menit, atau naik becak. Terdapat beberapa fasilitas yang menunjang bermain dengan anak balita seperti, kolam renang di rooftop, bathtub di kamar mandi, ruang bermain di samping lobby, serta menu sarapan yang bervariasi seperti roti, bubur ayam, dan sereal susu. Cocok untuk anak. Hanya saja space parkir kendaraan kurang memadai, parkiran basement kurang pencahayaan, serta garis line parkir kurang terlihat dengan jelas dan bertumpuk, menyulitkan untuk memarkirkan mobil. Semoga bisa lebih baik kedepannya.",tempat yang cocok untuk menginap di jogja bersama keluarga lokasi sekitar meter dari pintu timur stasiun jogja bisa jalan kaki sekitar menit atau naik becak terdapat beberapa fasilitas yang menunjang bermain dengan anak balita seperti kolam renang di rooftop bathtub di kamar mandi ruang bermain di samping lobby serta menu sarapan yang bervariasi seperti roti bubur ayam dan sereal susu cocok untuk anak hanya saja space parkir kendaraan kurang memadai parkiran basement kurang pencahayaan serta garis line parkir kurang terlihat dengan jelas dan bertumpuk menyulitkan untuk memarkirkan mobil semoga bisa lebih baik kedepannya
403.0,Theresia Intan,49,2020-01-08,1,"The staffs are nice but overall I'm disappointed staying at Ibis Styles. The bed sheets smell, the bathroom is dirty and slippery, the drainage in the shower is not good enough so it will flooded. There is a slight dirt on the wall as you can see in the picture. The amenities are so-so. We asked for additional water bottles in the afternoon but they didn't come until we call again at night. There was someone at our floor definitely smoke when they actually couldn't. Our stay was terrible! Had to go out from there on 2nd night; even though we're supposed to stay there for 4 nights...Won't stay here again for sure.","The staffs are nice but overall i'm disappointed staying at ibis styles. The bed sheets smell, the bathroom is dirty and slippery, the drainage in the shower is not good enough so it will flooded. There is a slight dirt on the wall as you can see in the picture. The amenities are so-so. We asked for additional water bottles in the afternoon but they didn't come until we call again at night. There was someone at our floor definitely smoke when they actually couldn't. Our stay was terrible! Had to go out from there on 2nd night; even though we're supposed to stay there for 4 nights..won't stay here again for sure.",the staffs are nice but overall im disappointed staying at ibis styles the bed sheets smell the bathroom is dirty and slippery the drainage in the shower is not good enough so it will flooded there is a slight dirt on the wall as you can see in the picture the amenities are soso we asked for additional water bottles in the afternoon but they didnt come until we call again at night there was someone at our floor definitely smoke when they actually couldnt our stay was terrible had to go out from there on nd night even though were supposed to stay there for nightswont stay here again for sure
404.0,M IKMALUDIN AZIZ,916,2020-01-08,5,"Dimana mana accor hotel group memang mantap. Nyaman, aman, menyenangkan, ramah servis memuaskan. Sayangnya kadang sering tidak kebagian kamar klo bawa rombongan agak banyak. Recomended buat wisatawan yg ingin meng eksplor jogja, kemewahan hotel dengan budget yang terjangkau ya disini pilihannya. Pokoke mantap pak eko......","Dimana mana accor hotel group memang mantap. Nyaman, aman, menyenangkan, ramah servis memuaskan. Sayangnya kadang sering tidak kebagian kamar klo bawa rombongan agak banyak. Recomended buat wisatawan yg ingin meng eksplor jogja, kemewahan hotel dengan budget yang terjangkau ya disini pilihannya. Pokoke mantap pak eko..",dimana mana accor hotel group memang mantap nyaman aman menyenangkan ramah servis memuaskan sayangnya kadang sering tidak kebagian kamar klo bawa rombongan agak banyak recomended buat wisatawan yg ingin meng eksplor jogja kemewahan hotel dengan budget yang terjangkau ya disini pilihannya pokoke mantap pak eko
405.0,Gigih Wahyu,4,2021-01-08,5,"Sangat bagus, deket sama malioboro bisa jalan kaki kurang lebih 5 menit, bersih dan karyawannya sangat ramah”. Sunset sangat bagus jika dilihat dari lantai 7, dan juga ada skybar yg menyajikan aneka minuman dan makanan, bagus banget deh pokoknya","Sangat bagus, deket sama malioboro bisa jalan kaki kurang lebih 5 menit, bersih dan karyawannya sangat ramah. Sunset sangat bagus jika dilihat dari lantai 7, dan juga ada skybar yg menyajikan aneka minuman dan makanan, bagus banget deh pokoknya",sangat bagus deket sama malioboro bisa jalan kaki kurang lebih menit bersih dan karyawannya sangat ramah sunset sangat bagus jika dilihat dari lantai dan juga ada skybar yg menyajikan aneka minuman dan makanan bagus banget deh pokoknya
406.0,Agus Daryono,5,2022-01-08,5,"Hotel nyaman, representatif sekali, karyawan dari depan sampai belakang ramah, sumeh, kamar bersih okey buat dikunjungi, untuk bermalam malam, rooftop keren semua okelah, semoga ada kesempatan menginap lagi diibis Style lagi.. Untuk makan pagi /sahur gak sempet jd gak bisa menilai hehehehe👍🤗 …","Hotel nyaman, representatif sekali, karyawan dari depan sampai belakang ramah, sumeh, kamar bersih okey buat dikunjungi, untuk bermalam malam, rooftop keren semua okelah, semoga ada kesempatan menginap lagi diibis style lagi.. Untuk makan pagi /sahur gak sempet jd gak bisa menilai hehehehe",hotel nyaman representatif sekali karyawan dari depan sampai belakang ramah sumeh kamar bersih okey buat dikunjungi untuk bermalam malam rooftop keren semua okelah semoga ada kesempatan menginap lagi diibis style lagi untuk makan pagi sahur gak sempet jd gak bisa menilai hehehehe
407.0,Awal Yudi,62,2024-01-08,3,"Kamar dan kebersihan kurang, banyak dipakai buat meeting tapi kurang kedap suara ruangannya. Menang lokasi saja strategis di tengah kota yogyakarta.","Kamar dan kebersihan kurang, banyak dipakai buat meeting tapi kurang kedap suara ruangannya. Menang lokasi saja strategis di tengah kota yogyakarta.",kamar dan kebersihan kurang banyak dipakai buat meeting tapi kurang kedap suara ruangannya menang lokasi saja strategis di tengah kota yogyakarta
408.0,Darmawan,188,2025-01-08,4,"lokasi cukup strategis dekat kawasan wisata, parkiran sempit, makanan standar aja","Lokasi cukup strategis dekat kawasan wisata, parkiran sempit, makanan standar aja",lokasi cukup strategis dekat kawasan wisata parkiran sempit makanan standar aja
409.0,Inug 100,15,2023-01-08,1,Menanyakan ke pihak hotel utk pengembalian uang kelebihan saat pembayaran lwt transfer untuk iftar/bukber katanya 2 minggu akan kembali. Trs ada yg bilang maksimal 2 bulan dan sampai skrg blm kembali. Sya chat tanya dilayanan Whatsapp hotel tidak direspon sampai sekarang.,Menanyakan ke pihak hotel utk pengembalian uang kelebihan saat pembayaran lwt transfer untuk iftar/bukber katanya 2 minggu akan kembali. Trs ada yg bilang maksimal 2 bulan dan sampai skrg blm kembali. Sya chat tanya dilayanan whatsapp hotel tidak direspon sampai sekarang.,menanyakan ke pihak hotel utk pengembalian uang kelebihan saat pembayaran lwt transfer untuk iftarbukber katanya minggu akan kembali trs ada yg bilang maksimal bulan dan sampai skrg blm kembali sya chat tanya dilayanan whatsapp hotel tidak direspon sampai sekarang
