No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
362.0,Shabrina Zhafira Hajid,1,2025-12-08,5,"menikmati hidangan yang di sediakan, di ajarkan table manner, menyenangkan di sini, makananya enak, penjelasan nya sangat jelas, mantappp","Menikmati hidangan yang di sediakan, di ajarkan table manner, menyenangkan di sini, makananya enak, penjelasan nya sangat jelas, mantapp",menikmati hidangan yang di sediakan di ajarkan table manner menyenangkan di sini makananya enak penjelasan nya sangat jelas mantapp
363.0,Natalia Anggi,6,2026-01-01,5,Kamar bagus sesuai ekspetasi Next akan kesini lagi thanks april and team,Kamar bagus sesuai ekspetasi next akan kesini lagi thanks april and team,kamar bagus sesuai ekspetasi next akan kesini lagi thanks april and team
364.0,Ikhah Sholihah,86,2025-09-08,5,"Pelayanan baik, Gedung pertemuan luas Makanannya enak, rekomendasi banget buat bikin acara atau menginap dengan keluarga . Depan halte Transjogja Dekat Malioboro, dan tugu. Mau ke tugu jalan kaki hanya 5 menit, kalo ke Malioboro 10 menit. Banyak becak.","Pelayanan baik, gedung pertemuan luas makanannya enak, rekomendasi banget buat bikin acara atau menginap dengan keluarga. Depan halte transjogja dekat malioboro, dan tugu. Mau ke tugu jalan kaki hanya 5 menit, kalo ke malioboro 10 menit. Banyak becak.",pelayanan baik gedung pertemuan luas makanannya enak rekomendasi banget buat bikin acara atau menginap dengan keluarga depan halte transjogja dekat malioboro dan tugu mau ke tugu jalan kaki hanya menit kalo ke malioboro menit banyak becak
365.0,Rere Jiu puspita,13,2025-08-08,5,"Tanggal 10 Juli kemarin cuma ambil breakfast aja. Selalu happy makan di Rustik Resto. Ada corner yang manjain anak banget, mulai dari fresh juice, popcorn, ice cream sampai cotton candy. Bubur ketan hitamnya enak. Pelayanannya ga usah ditanya dan diragukan lagi. Special request pun dikerjakan dengan sepenuh hati. Terimakasih banyak untuk Kak Rani, Kak Angga, Kak ida, Kak sinta, Kak Niko, Kak Vina, Kak Vandi, Kak Vendi, Kak Moses yang sudah mau diajak kerjasama sama suami buat bikin surprise kasih birthday slice cakenya. Selain itu selama breakfast juga helpfull sekali. Bahkan meski secara tidak sengaja dengar butuh tisu basah langsung ditawari untuk diambilkan. Ditawarin minuman dan cemilan tambahan. Insyaallah next time pasti bakal balik lagi sih. Thank you so much Harper team🥰","Tanggal 10 juli kemarin cuma ambil breakfast aja. Selalu happy makan di rustik resto. Ada corner yang manjain anak banget, mulai dari fresh juice, popcorn, ice cream sampai cotton candy. Bubur ketan hitamnya enak. Pelayanannya ga usah ditanya dan diragukan lagi. Special request pun dikerjakan dengan sepenuh hati. Terimakasih banyak untuk kak rani, kak angga, kak ida, kak sinta, kak niko, kak vina, kak vandi, kak vendi, kak moses yang sudah mau diajak kerjasama sama suami buat bikin surprise kasih birthday slice cakenya. Selain itu selama breakfast juga helpfull sekali. Bahkan meski secara tidak sengaja dengar butuh tisu basah langsung ditawari untuk diambilkan. Ditawarin minuman dan cemilan tambahan. Insyaallah next time pasti bakal balik lagi sih. Thank you so much harper team",tanggal juli kemarin cuma ambil breakfast aja selalu happy makan di rustik resto ada corner yang manjain anak banget mulai dari fresh juice popcorn ice cream sampai cotton candy bubur ketan hitamnya enak pelayanannya ga usah ditanya dan diragukan lagi special request pun dikerjakan dengan sepenuh hati terimakasih banyak untuk kak rani kak angga kak ida kak sinta kak niko kak vina kak vandi kak vendi kak moses yang sudah mau diajak kerjasama sama suami buat bikin surprise kasih birthday slice cakenya selain itu selama breakfast juga helpfull sekali bahkan meski secara tidak sengaja dengar butuh tisu basah langsung ditawari untuk diambilkan ditawarin minuman dan cemilan tambahan insyaallah next time pasti bakal balik lagi sih thank you so much harper team
366.0,surya kencana,1,2026-01-04,5,Kamar aman Terimakasih april dan team next akan kesini lagi pokoknyaa !!!,Kamar aman terimakasih april dan team next akan kesini lagi pokoknyaa!!,kamar aman terimakasih april dan team next akan kesini lagi pokoknyaa
367.0,Tere Samori,6,2025-09-08,5,"Sangat memuaskan dari kamar hingga pelayananan..kebetulan ambil kamar yg family,,jadi dapat kamar luas untuk kenyamanan anak😊","Sangat memuaskan dari kamar hingga pelayananan..kebetulan ambil kamar yg family,,jadi dapat kamar luas untuk kenyamanan anak",sangat memuaskan dari kamar hingga pelayananankebetulan ambil kamar yg familyjadi dapat kamar luas untuk kenyamanan anak
368.0,I Gede Sura Diputra,3,2025-10-08,5,"Sedikit saran,, utk masalah restock/refill condiment msh agak lama. Perlu diperbaiki. Pelayanan memuaskan, dgn staf Wal Odi.","Sedikit saran,, utk masalah restock/refill condiment msh agak lama. Perlu diperbaiki. Pelayanan memuaskan, dgn staf wal odi.",sedikit saran utk masalah restockrefill condiment msh agak lama perlu diperbaiki pelayanan memuaskan dgn staf wal odi
369.0,Asgiani Piping,4,2025-12-08,5,"Service Excellent, fasilitas lengkap, makanan enak, harga terjangkau, cinta sekaliii 🤍🤍🤍","Service excellent, fasilitas lengkap, makanan enak, harga terjangkau, cinta sekalii",service excellent fasilitas lengkap makanan enak harga terjangkau cinta sekalii
370.0,Claudiaa Diaz,1,2025-12-08,5,"Pelayanan sangat bagus, nyaman makanan enak semua terimakasih hotel harper dan juga tim rustik","Pelayanan sangat bagus, nyaman makanan enak semua terimakasih hotel harper dan juga tim rustik",pelayanan sangat bagus nyaman makanan enak semua terimakasih hotel harper dan juga tim rustik
371.0,Avalon Yudea Pabunta,7,2025-09-08,5,"Seneng bgt bisa nginap di Harper! Kamarnya nyaman dan pelayanannya bagus bgt, terus dikasi menu special sm Kak Walody dan Kak Maya pas breakfast. Terima kasih, Harper Malioboro!","Seneng bgt bisa nginap di harper! Kamarnya nyaman dan pelayanannya bagus bgt, terus dikasi menu special sm kak walody dan kak maya pas breakfast. Terima kasih, harper malioboro!",seneng bgt bisa nginap di harper kamarnya nyaman dan pelayanannya bagus bgt terus dikasi menu special sm kak walody dan kak maya pas breakfast terima kasih harper malioboro
372.0,Chusni Chomsiatun,5,2025-11-08,5,Pengalaman menginap di sini sangatlah bahagia suasana nya terimakasih mas Ferdy telah melayani saya di kolam renang,Pengalaman menginap di sini sangatlah bahagia suasana nya terimakasih mas ferdy telah melayani saya di kolam renang,pengalaman menginap di sini sangatlah bahagia suasana nya terimakasih mas ferdy telah melayani saya di kolam renang
373.0,Omah Jamuniro,1,2025-12-08,5,Lokasi yg cukup dekat dg malioboro memudahkan akses utk naik becak sekedar untuk berkeliling mengitari wilayah malioboro sampai kembali ke hotel lagi.,Lokasi yg cukup dekat dg malioboro memudahkan akses utk naik becak sekedar untuk berkeliling mengitari wilayah malioboro sampai kembali ke hotel lagi.,lokasi yg cukup dekat dg malioboro memudahkan akses utk naik becak sekedar untuk berkeliling mengitari wilayah malioboro sampai kembali ke hotel lagi
374.0,Indra Abdurohim,2,2025-10-08,5,"Kamar OK, lokasi strategis makanan ny bnyak pilihann dn lezat dengan pelayanan ramah dari mba isma. trims.","Kamar ok, lokasi strategis makanan ny bnyak pilihann dn lezat dengan pelayanan ramah dari mba isma. Trims.",kamar ok lokasi strategis makanan ny bnyak pilihann dn lezat dengan pelayanan ramah dari mba isma trims
375.0,Eka arnias,1,2025-09-08,5,Pelayanan dan fasilitas hotel sangat memuaskan... Pelayannya ramah ramah... Trimakasih.... semoga kita bisa kimbali lagi di hotel ini,Pelayanan dan fasilitas hotel sangat memuaskan.. Pelayannya ramah ramah.. Trimakasih.. Semoga kita bisa kimbali lagi di hotel ini,pelayanan dan fasilitas hotel sangat memuaskan pelayannya ramah ramah trimakasih semoga kita bisa kimbali lagi di hotel ini
376.0,Mela nia,9,2025-12-08,5,"kemarin mengunjungi harper malioboro dan dilayani receptionist mas Aldo dengan pelayanan yang sangat baik dan Ramah sekali, terima kasih mas Aldo dan hotel harper. next time bakal ke harper lagi🥰","Kemarin mengunjungi harper malioboro dan dilayani receptionist mas aldo dengan pelayanan yang sangat baik dan ramah sekali, terima kasih mas aldo dan hotel harper. Next time bakal ke harper lagi",kemarin mengunjungi harper malioboro dan dilayani receptionist mas aldo dengan pelayanan yang sangat baik dan ramah sekali terima kasih mas aldo dan hotel harper next time bakal ke harper lagi
377.0,Dea Ananda Octavianii,1,2025-07-08,5,"Nyari hotel yang asyik, nyaman, dan strategis banget di Jogja? Harper Malioboro ini solusinya, Lokasinya itu lho, deket banget sama Malioboro, tinggal ngesot dikit udah nyampe. Jadi mau jalan-jalan, belanja batik, atau nyobain jajanan khas Jogja, gampang banget. dan menu nya yang sangat enak disajikan oleh executive chef yang gantenggg dan ramahhh","Nyari hotel yang asyik, nyaman, dan strategis banget di jogja? Harper malioboro ini solusinya, lokasinya itu lho, deket banget sama malioboro, tinggal ngesot dikit udah nyampe. Jadi mau jalan-jalan, belanja batik, atau nyobain jajanan khas jogja, gampang banget. Dan menu nya yang sangat enak disajikan oleh executive chef yang gantengg dan ramahh",nyari hotel yang asyik nyaman dan strategis banget di jogja harper malioboro ini solusinya lokasinya itu lho deket banget sama malioboro tinggal ngesot dikit udah nyampe jadi mau jalanjalan belanja batik atau nyobain jajanan khas jogja gampang banget dan menu nya yang sangat enak disajikan oleh executive chef yang gantengg dan ramahh
378.0,us nurul,2,2025-09-08,5,"Makanannya enak bangettt, cocok di lidah, ketemu menu baru nasi oncom. Gudegnya enak banget. @Kak Rani sama Kak Vina, terima kasih banyak ya kak sudah dilayani dengan baik ramah banget 😍😍❤️❤️","Makanannya enak bangett, cocok di lidah, ketemu menu baru nasi oncom. Gudegnya enak banget. @kak rani sama kak vina, terima kasih banyak ya kak sudah dilayani dengan baik ramah banget",makanannya enak bangett cocok di lidah ketemu menu baru nasi oncom gudegnya enak banget kak rani sama kak vina terima kasih banyak ya kak sudah dilayani dengan baik ramah banget
379.0,Nur Samsi,1,2025-12-25,5,"Makanan dan minuman yg disajikan beragam, jadi bagus untuk dinikmati. Makasih Mbak Ariel.","Makanan dan minuman yg disajikan beragam, jadi bagus untuk dinikmati. Makasih mbak ariel.",makanan dan minuman yg disajikan beragam jadi bagus untuk dinikmati makasih mbak ariel
380.0,nada dhevaa,2,2025-07-08,5,"sangat seruuuu, selain dapat materi yang sangat bermanfaa hotel tournya juga menyenangkan, apalagi makanannya super enak dan banyak macamnya... ga nyesel sih berkunjung kesini experience yang super duper seruuuuuu..buat yang belum pernah kesini cobain deh","Sangat seruu, selain dapat materi yang sangat bermanfaa hotel tournya juga menyenangkan, apalagi makanannya super enak dan banyak macamnya.. Ga nyesel sih berkunjung kesini experience yang super duper seruu..buat yang belum pernah kesini cobain deh",sangat seruu selain dapat materi yang sangat bermanfaa hotel tournya juga menyenangkan apalagi makanannya super enak dan banyak macamnya ga nyesel sih berkunjung kesini experience yang super duper seruubuat yang belum pernah kesini cobain deh
381.0,Mochamad Raihan,3,2025-10-08,5,"Stay disini ga nyesel sih, kamar rapih nyaman, lokasi strategis, pelayanan baik kak April bikin pengalaman liburan makin memorable.","Stay disini ga nyesel sih, kamar rapih nyaman, lokasi strategis, pelayanan baik kak april bikin pengalaman liburan makin memorable.",stay disini ga nyesel sih kamar rapih nyaman lokasi strategis pelayanan baik kak april bikin pengalaman liburan makin memorable
382.0,Alghozi Zacky,1,2025-08-08,5,"My experience in this hotel so fantastic!! Room so beautiful, hotel Bintang 4 tapi rasa bintang 5. Kebersihan kamar tdk bisa di ragukan lagi, apalagi staff sangat sangat ramahh dan helpfull.","My experience in this hotel so fantastic!! Room so beautiful, hotel bintang 4 tapi rasa bintang 5. Kebersihan kamar tdk bisa di ragukan lagi, apalagi staff sangat sangat ramahh dan helpfull.",my experience in this hotel so fantastic room so beautiful hotel bintang tapi rasa bintang kebersihan kamar tdk bisa di ragukan lagi apalagi staff sangat sangat ramahh dan helpfull
383.0,Karlina Aprilia Kusumadewi,2,2026-01-04,5,Receiptionistnya ramah dan sangat membantu. Cepat juga. Kamar nyaman sekali,Receiptionistnya ramah dan sangat membantu. Cepat juga. Kamar nyaman sekali,receiptionistnya ramah dan sangat membantu cepat juga kamar nyaman sekali
384.0,Catalina Ipas,8,2025-09-08,5,"The best service in the world. The hotel staff always welcomes you with a smile and are available for everything. As for the facilities, a 10 as well. Thank you very much for everything, I’ll definitely come back without a doubt","The best service in the world. The hotel staff always welcomes you with a smile and are available for everything. As for the facilities, a 10 as well. Thank you very much for everything, ill definitely come back without a doubt",the best service in the world the hotel staff always welcomes you with a smile and are available for everything as for the facilities a as well thank you very much for everything ill definitely come back without a doubt
385.0,a yogi,48,2025-09-08,5,"Pelayanannya ramah, terimakasih mba maya kopinya, makanannya enak2, mesti kama nih nongkrong direstonya, sayangnya jadwal flight mepet😊👍","Pelayanannya ramah, terimakasih mba maya kopinya, makanannya enak2, mesti kama nih nongkrong direstonya, sayangnya jadwal flight mepet",pelayanannya ramah terimakasih mba maya kopinya makanannya enak mesti kama nih nongkrong direstonya sayangnya jadwal flight mepet
386.0,rossi margareth,4,2025-10-08,5,"Staff hotel bernama Isma yg meminta saya mengisi survey. Kamar dan pelayanan baik, yg hari Rabu tgl 10 sept tugas buat sandwich di resto siapakah? Rasanya enak banget, good job. Tuhan berkati ya semua staf hotel Harper Malioboro Yogyakarta","Staff hotel bernama isma yg meminta saya mengisi survey. Kamar dan pelayanan baik, yg hari rabu tgl 10 sept tugas buat sandwich di resto siapakah? Rasanya enak banget, good job. Tuhan berkati ya semua staf hotel harper malioboro yogyakarta",staff hotel bernama isma yg meminta saya mengisi survey kamar dan pelayanan baik yg hari rabu tgl sept tugas buat sandwich di resto siapakah rasanya enak banget good job tuhan berkati ya semua staf hotel harper malioboro yogyakarta
387.0,Isma Oktafiana,6,2025-11-08,5,"Kamar bersih, pelayanan mantab, varian makanannya banyak varian... Terima kasih Mas Fendi dan Mas Beci atas pelayanannnya","Kamar bersih, pelayanan mantab, varian makanannya banyak varian.. Terima kasih mas fendi dan mas beci atas pelayanannya",kamar bersih pelayanan mantab varian makanannya banyak varian terima kasih mas fendi dan mas beci atas pelayanannya
388.0,Rose,1,2025-12-08,5,"Kamar bagus, makanan enak.. pegawai ramah.. terimakasih mba fina","Kamar bagus, makanan enak.. Pegawai ramah.. Terimakasih mba fina",kamar bagus makanan enak pegawai ramah terimakasih mba fina
389.0,raaa lope matcha,1,2025-12-08,5,"makanan yang di sajikan sangat enak, pelayanannya sangat ramah, asik dan gercep saat melayanin","Makanan yang di sajikan sangat enak, pelayanannya sangat ramah, asik dan gercep saat melayanin",makanan yang di sajikan sangat enak pelayanannya sangat ramah asik dan gercep saat melayanin
390.0,Ario Muhammad Nur,16,2025-12-08,5,"Mantab pelayanan dan menu nya sesuai dengan budget kantor.... Mantab jg karyawannya mulai dari sales, banquet perfect lah.... Makasih mas Dayat, mas Fendy, mas Karel dan tim Harper lainnya","Mantab pelayanan dan menu nya sesuai dengan budget kantor.. Mantab jg karyawannya mulai dari sales, banquet perfect lah.. Makasih mas dayat, mas fendy, mas karel dan tim harper lainnya",mantab pelayanan dan menu nya sesuai dengan budget kantor mantab jg karyawannya mulai dari sales banquet perfect lah makasih mas dayat mas fendy mas karel dan tim harper lainnya
391.0,Natasha Mayangsari,10,2025-11-08,5,"Pelayanan oke, makanan enak, harga terjangkau. Rekomen untuk kalian yg ke jogja💕💕","Pelayanan oke, makanan enak, harga terjangkau. Rekomen untuk kalian yg ke jogja",pelayanan oke makanan enak harga terjangkau rekomen untuk kalian yg ke jogja
392.0,suci liestari,4,2025-11-08,5,"Hotel yg nyaman, servis baik, menu sarapan oke. Terimakasih mba Arvel","Hotel yg nyaman, servis baik, menu sarapan oke. Terimakasih mba arvel",hotel yg nyaman servis baik menu sarapan oke terimakasih mba arvel
393.0,Anggraeni Oktia,6,2025-08-08,5,"Layanannya oke banget, sarapan nya jg enak2 menunya. Tp kamarnya lumayan ngepas,buat solat dalam kamar jg ngepas. Overall is oke","Layanannya oke banget, sarapan nya jg enak2 menunya. Tp kamarnya lumayan ngepas,buat solat dalam kamar jg ngepas. Overall is oke",layanannya oke banget sarapan nya jg enak menunya tp kamarnya lumayan ngepasbuat solat dalam kamar jg ngepas overall is oke
394.0,13. Gago Milito Jayakusuma,1,2025-10-08,5,Karena saya disini hanya menghadiri acara dan tidak mencoba kamar jadi saya memberi bintang lima kepada layanan yang ramah dan lokasinya yang strategis.,Karena saya disini hanya menghadiri acara dan tidak mencoba kamar jadi saya memberi bintang lima kepada layanan yang ramah dan lokasinya yang strategis.,karena saya disini hanya menghadiri acara dan tidak mencoba kamar jadi saya memberi bintang lima kepada layanan yang ramah dan lokasinya yang strategis
395.0,Wiwik Widyawati,1,2025-08-08,5,Kamar bersih dan rapi Makanannya enak dan mantap sekali Petugas sangat ramah Lokasi mudah di jangkau,Kamar bersih dan rapi makanannya enak dan mantap sekali petugas sangat ramah lokasi mudah di jangkau,kamar bersih dan rapi makanannya enak dan mantap sekali petugas sangat ramah lokasi mudah di jangkau
396.0,Yani Oktaviani,1,2025-11-08,5,Untuk fasilitas sangat bagus Resto makanannya enak Pelayanannya ramah Terimakasih untuk kak vinna yg sudah membantu,Untuk fasilitas sangat bagus resto makanannya enak pelayanannya ramah terimakasih untuk kak vinna yg sudah membantu,untuk fasilitas sangat bagus resto makanannya enak pelayanannya ramah terimakasih untuk kak vinna yg sudah membantu
397.0,Dwi Premadha Lestari,2,2025-10-08,5,"Sudah baik sekali, pelayanan kebersihan gausah ditanya ya sudah mantap. Terutama mba Lina di bagian restonan, pelayanannya juarak","Sudah baik sekali, pelayanan kebersihan gausah ditanya ya sudah mantap. Terutama mba lina di bagian restonan, pelayanannya juarak",sudah baik sekali pelayanan kebersihan gausah ditanya ya sudah mantap terutama mba lina di bagian restonan pelayanannya juarak
398.0,Norbashima mohd isa,10,2025-11-08,5,very good .. we are so happy …the staff are so attentive and so helpful especially mr fendy and ms walody. Keep up you good work. The front office guest relation officer Ms April was so helpful and so polite.. we are so so happy with all the team❤️,Very good.. We are so happy the staff are so attentive and so helpful especially mr fendy and ms walody. Keep up you good work. The front office guest relation officer ms april was so helpful and so polite.. We are so so happy with all the team,very good we are so happy the staff are so attentive and so helpful especially mr fendy and ms walody keep up you good work the front office guest relation officer ms april was so helpful and so polite we are so so happy with all the team
399.0,Khaira Agnadia Kanaya,1,2025-09-08,5,"pelayanan nya sangat ramah dan helpful, untuk menu makanan yg disajikan juga beragam jadi bisa untuk mencoba berbagai makanan,","Pelayanan nya sangat ramah dan helpful, untuk menu makanan yg disajikan juga beragam jadi bisa untuk mencoba berbagai makanan,",pelayanan nya sangat ramah dan helpful untuk menu makanan yg disajikan juga beragam jadi bisa untuk mencoba berbagai makanan
400.0,Imam Nawawi,2,2025-12-08,5,"Makasih mas Oki....layanannya bagus.. Hidangannya istimewa, terutama soup daging mudanya.. Seger gurih renyah","Makasih mas oki..layanannya bagus.. Hidangannya istimewa, terutama soup daging mudanya.. Seger gurih renyah",makasih mas okilayanannya bagus hidangannya istimewa terutama soup daging mudanya seger gurih renyah
401.0,Reyhan Aditya,1,2025-09-08,5,"We're here for our vocation school training. The staff were amazing and very helpful throughout the events, including the hotel room tours. The room was very clean and very pleasing to look at. Thanks a lot! especially to Mr. Annas and Mr. Oki for the amazing food, Ms. April for the GRO and room tours explanation, Mr. Karel for the beverage presentation. Would like to come as a customer soon!","We're here for our vocation school training. The staff were amazing and very helpful throughout the events, including the hotel room tours. The room was very clean and very pleasing to look at. Thanks a lot! Especially to mr. Annas and mr. Oki for the amazing food, ms. April for the gro and room tours explanation, mr. Karel for the beverage presentation. Would like to come as a customer soon!",were here for our vocation school training the staff were amazing and very helpful throughout the events including the hotel room tours the room was very clean and very pleasing to look at thanks a lot especially to mr annas and mr oki for the amazing food ms april for the gro and room tours explanation mr karel for the beverage presentation would like to come as a customer soon
402.0,Miko Riko,8,2025-08-08,5,2 hari menginap di Harper pelayan bagus.. makanan enak. Staf ramah2 selalu menjawab dengan senang hati.. makasih mba April dkk sambutannya kalo ke Jogja mampir kesini lagi,2 hari menginap di harper pelayan bagus.. Makanan enak. Staf ramah2 selalu menjawab dengan senang hati.. Makasih mba april dkk sambutannya kalo ke jogja mampir kesini lagi,hari menginap di harper pelayan bagus makanan enak staf ramah selalu menjawab dengan senang hati makasih mba april dkk sambutannya kalo ke jogja mampir kesini lagi
403.0,Arjuna Genta Buana Fredy Saputra,2,2025-08-08,5,"Disini breakfastnya menunya banyak banget, sampek bingung mau makan yang mana, tapi disini saya suka nasgor rawonnya enak bingittss. Untuk pelayanannya bagus dan baik semuaaa","Disini breakfastnya menunya banyak banget, sampek bingung mau makan yang mana, tapi disini saya suka nasgor rawonnya enak bingittss. Untuk pelayanannya bagus dan baik semuaa",disini breakfastnya menunya banyak banget sampek bingung mau makan yang mana tapi disini saya suka nasgor rawonnya enak bingittss untuk pelayanannya bagus dan baik semuaa
404.0,meyylina agustin,1,2025-12-25,5,"makanan enak, pelayanan ramah…thx mba maya","Makanan enak, pelayanan ramahthx mba maya",makanan enak pelayanan ramahthx mba maya
405.0,Iis,1,2025-11-08,5,"Makanan enak ga ada yg kurang , team rustik, banquet juga ramah bagus poll","Makanan enak ga ada yg kurang, team rustik, banquet juga ramah bagus poll",makanan enak ga ada yg kurang team rustik banquet juga ramah bagus poll
406.0,Agnes Bella19,4,2025-11-08,5,jujur puas banget nginep disini. overall oke banget dan rekomend. paling penting lagi pelayanan mba mbanya kemarin yg namanya rare ramah banget. sukses terus yaaaaa,Jujur puas banget nginep disini. Overall oke banget dan rekomend. Paling penting lagi pelayanan mba mbanya kemarin yg namanya rare ramah banget. Sukses terus yaa,jujur puas banget nginep disini overall oke banget dan rekomend paling penting lagi pelayanan mba mbanya kemarin yg namanya rare ramah banget sukses terus yaa
407.0,Yuliani Sri,1,2025-09-08,5,"Kamarnya rapi dan bersih Menu makannya enak pelayanannya memuaskan dengan arul, mba Lia, Shinta","Kamarnya rapi dan bersih menu makannya enak pelayanannya memuaskan dengan arul, mba lia, shinta",kamarnya rapi dan bersih menu makannya enak pelayanannya memuaskan dengan arul mba lia shinta
408.0,Yaya Mahardika,2,2025-09-08,5,"ini hotel pelayanannya besttt bgtttt🥵 fasilitasnya jg ok semwaaa, trs sarapannya enakkkk pwolllll huhu🥹","Ini hotel pelayanannya bestt bgtt fasilitasnya jg ok semwaa, trs sarapannya enakk pwoll huhu",ini hotel pelayanannya bestt bgtt fasilitasnya jg ok semwaa trs sarapannya enakk pwoll huhu
409.0,HAFIZ R_01,1,2025-10-08,5,kamarnya bagus dan suasanya segar pelayanan nya ramah ramah rekomend bangett untuk yang mau menginap di sekitar malioboro yogyakarta i’m so happy,Kamarnya bagus dan suasanya segar pelayanan nya ramah ramah rekomend bangett untuk yang mau menginap di sekitar malioboro yogyakarta im so happy,kamarnya bagus dan suasanya segar pelayanan nya ramah ramah rekomend bangett untuk yang mau menginap di sekitar malioboro yogyakarta im so happy
410.0,intan mahendrarta,2,2025-11-08,5,"Proses check in mudah, dapat free upgrade room. Yeay.. Hotelnya cocok untuk keluarga.","Proses check in mudah, dapat free upgrade room. Yeay.. Hotelnya cocok untuk keluarga.",proses check in mudah dapat free upgrade room yeay hotelnya cocok untuk keluarga
411.0,Yon Boy,3,2025-09-08,5,"kembali lagi setelah beberapa bulan tidak kesini. dari waktu ke waktu selalu seneng kalau bisa dapet kamar di harper karena emang se susah itu. ya gimana hotel favorit keluarga dan kolega saya pilihannya jatuh ke Harper. makanan enak, kamar di bersihkan tnpa diminta bnrbnr memanjakan tamu dg welcomeDrink & jajanan Gratis setiap hari di lobi mantap harper","Kembali lagi setelah beberapa bulan tidak kesini. Dari waktu ke waktu selalu seneng kalau bisa dapet kamar di harper karena emang se susah itu. Ya gimana hotel favorit keluarga dan kolega saya pilihannya jatuh ke harper. Makanan enak, kamar di bersihkan tnpa diminta bnrbnr memanjakan tamu dg welcomedrink & jajanan gratis setiap hari di lobi mantap harper",kembali lagi setelah beberapa bulan tidak kesini dari waktu ke waktu selalu seneng kalau bisa dapet kamar di harper karena emang se susah itu ya gimana hotel favorit keluarga dan kolega saya pilihannya jatuh ke harper makanan enak kamar di bersihkan tnpa diminta bnrbnr memanjakan tamu dg welcomedrink jajanan gratis setiap hari di lobi mantap harper
412.0,Ray nanda,4,2025-07-08,5,"1. staff yang sangat ramah, bisa diajak foto juga 2. makanan yang enak untuk saya pribadi 3. makanan penutup dengan buah yang segar 4.ada minuman yang free refill 5.room yang mewah serta fasilitas yang sangat banyak","1. Staff yang sangat ramah, bisa diajak foto juga 2. Makanan yang enak untuk saya pribadi 3. Makanan penutup dengan buah yang segar 4.ada minuman yang free refill 5.room yang mewah serta fasilitas yang sangat banyak",staff yang sangat ramah bisa diajak foto juga makanan yang enak untuk saya pribadi makanan penutup dengan buah yang segar ada minuman yang free refill room yang mewah serta fasilitas yang sangat banyak
413.0,Ade Nia,6,2025-12-25,5,"pelayanan ramah, makanannya enak tq kak arfel","Pelayanan ramah, makanannya enak tq kak arfel",pelayanan ramah makanannya enak tq kak arfel
414.0,Dela Apriliaa,1,2025-11-08,5,"keren banget! masakanya juga enak-enak. dapet ilmu juga disini, Terimakasih Bapak, Chef serta Kakak-Kakak yg humble bgt💕","Keren banget! Masakanya juga enak-enak. Dapet ilmu juga disini, terimakasih bapak, chef serta kakak-kakak yg humble bgt",keren banget masakanya juga enakenak dapet ilmu juga disini terimakasih bapak chef serta kakakkakak yg humble bgt
415.0,nadia flo,1,2025-09-08,5,"Dateng sore agak lelah, untung kak April sigap bantuin. Proses check in smooth, cepet banget, nggak ribet, jadi langsung bisa santai di kamar","Dateng sore agak lelah, untung kak april sigap bantuin. Proses check in smooth, cepet banget, nggak ribet, jadi langsung bisa santai di kamar",dateng sore agak lelah untung kak april sigap bantuin proses check in smooth cepet banget nggak ribet jadi langsung bisa santai di kamar
416.0,Muhammad Nur Ribhan,1,2025-10-08,5,"Kamarnya bagus,canggih sudah dilengkapi dengan google asisten dan untuk di breakfastnya pelayanannya sangat bagus dan makanannya juga fresh dan enak","Kamarnya bagus,canggih sudah dilengkapi dengan google asisten dan untuk di breakfastnya pelayanannya sangat bagus dan makanannya juga fresh dan enak",kamarnya baguscanggih sudah dilengkapi dengan google asisten dan untuk di breakfastnya pelayanannya sangat bagus dan makanannya juga fresh dan enak
417.0,Muhaimin Altarick,2,2025-07-08,5,"Salah satu hotel terbaik di pusat Yogyakarta! Lokasinya super strategis, hanya beberapa langkah dari Malioboro dan Tugu Jogja. Kamarnya bersih, nyaman, dan kedap suara. Sarapan sangat variatif, enak, dan cocok juga untuk anak-anak. Staf hotel sangat ramah dan membantu, dari check-in hingga check-out. Fasilitas lengkap—kolam renang, gym, hingga water dispenser di tiap lantai. Sangat recommended untuk liburan keluarga maupun perjalanan bisnis. Pasti akan kembali lagi ke sini!","Salah satu hotel terbaik di pusat yogyakarta! Lokasinya super strategis, hanya beberapa langkah dari malioboro dan tugu jogja. Kamarnya bersih, nyaman, dan kedap suara. Sarapan sangat variatif, enak, dan cocok juga untuk anak-anak. Staf hotel sangat ramah dan membantu, dari check-in hingga check-out. Fasilitas lengkapkolam renang, gym, hingga water dispenser di tiap lantai. Sangat recommended untuk liburan keluarga maupun perjalanan bisnis. Pasti akan kembali lagi ke sini!",salah satu hotel terbaik di pusat yogyakarta lokasinya super strategis hanya beberapa langkah dari malioboro dan tugu jogja kamarnya bersih nyaman dan kedap suara sarapan sangat variatif enak dan cocok juga untuk anakanak staf hotel sangat ramah dan membantu dari checkin hingga checkout fasilitas lengkapkolam renang gym hingga water dispenser di tiap lantai sangat recommended untuk liburan keluarga maupun perjalanan bisnis pasti akan kembali lagi ke sini
